,iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,optimal_correct,majority_correct,expert_correct,compromise_minority_correct,compromose_strongmajority_correct,optimal_agrees_majority,compromise_minority_agrees_majority,compromise_minority_agrees_optimal,compromose_strongmajority_agrees_majority,compromose_strongmajority_agrees_optimal
99,1000.0,5.0,0.6,,0.02,,6.4074074074074066,0.15606936416184972,0.15606936416184972,0.0,0.0,1.1276595744680853,2.144654088050315,2.1347962382445136,1.7027027027027026,2.164556962025317,2.144654088050315,75.92307692307685,89.90909090909174,498.99999999999955,75.92307692307685,inf
100,1000.0,5.0,0.6,,0.03,,1.0964360587002098,0.9120458891013387,0.9120458891013387,0.0,0.0,1.272727272727273,2.0769230769230775,2.0030030030030033,1.770083102493075,2.0303030303030307,2.0769230769230775,25.315789473684266,42.478260869565176,65.66666666666661,25.315789473684266,inf
101,1000.0,5.0,0.6,,0.04,,0.3908205841446454,2.5587188612099654,2.5335689045936407,0.002004008016032064,0.002004008016032064,1.183406113537118,2.2573289902280127,2.1250000000000004,1.8735632183908049,2.236245954692556,2.2573289902280127,11.987012987012976,23.390243902439067,26.77777777777784,11.987012987012976,inf
102,1000.0,5.0,0.6,,0.06,,0.13636363636363635,7.333333333333334,6.092198581560289,0.021450459652706845,0.021450459652706845,1.3419203747072597,2.472222222222223,2.4013605442176864,2.0769230769230775,2.508771929824561,2.484320557491289,8.433962264150946,19.408163265306104,16.54385964912279,8.523809523809526,999.0000000001102
103,1000.0,5.0,0.6,,0.07,,0.11111111111111112,9.000000000000002,6.194244604316546,0.04058272632674298,0.04058272632674298,1.192982456140351,2.472222222222223,2.267973856209151,2.164556962025317,2.4013605442176864,2.460207612456747,7.474576271186441,19.833333333333364,13.285714285714295,7.547008547008548,999.0000000001102
104,1000.0,5.0,0.6,,0.08,,0.07526881720430109,13.285714285714295,7.474576271186441,0.05042016806722689,0.05042016806722689,1.3809523809523807,2.773584905660377,2.3222591362126255,2.1746031746031753,2.4965034965034976,2.745318352059925,6.246376811594202,16.54385964912279,11.345679012345684,6.352941176470594,498.99999999999955
105,1000.0,5.0,0.6,,0.1,,0.06157112526539278,16.241379310344847,6.092198581560289,0.09051254089422028,0.09051254089422028,1.272727272727273,2.9215686274509802,2.52112676056338,2.6363636363636362,2.846153846153846,2.9682539682539684,6.751937984496124,19.833333333333364,11.345679012345684,7.064516129032251,198.99999999999983
106,1000.0,5.0,0.6,,0.11,,0.054852320675105495,18.230769230769212,5.329113924050636,0.1185682326621924,0.1185682326621924,1.631578947368421,3.385964912280702,2.5335689045936407,2.952569169960474,2.9215686274509802,3.347826086956522,5.802721088435373,15.129032258064502,10.764705882352946,6.092198581560289,165.6666666666696
107,1000.0,5.0,0.6,,0.12,,0.03734439834024897,26.77777777777784,5.451612903225805,0.13507377979568672,0.13507377979568672,1.375296912114014,3.6948356807511744,3.032258064516129,3.219409282700422,3.4642857142857126,3.6728971962616805,7.0,21.72727272727271,11.345679012345684,7.19672131147541,332.33333333333303
108,1000.0,5.0,0.7,,0.02,,inf,0.0,0.0,0.0,0.0,1.6455026455026456,5.097560975609754,5.097560975609754,2.5587188612099654,5.097560975609754,5.097560975609754,inf,inf,inf,inf,inf
