iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,majority_correct,expert_correct
100.0,9.0,1.0,High,0.3,High,0.0,1.0,0.88,0.12,0.0,,0.98,0.99
100.0,9.0,1.0,High,0.5,High,0.0,1.0,0.78,0.22,0.01,,0.95,0.96
100.0,9.0,1.0,High,0.7,High,0.0,1.0,0.74,0.26,0.02,,0.965,0.945
100.0,9.0,1.0,High,0.9,High,0.0,1.0,0.72,0.28,0.01,,0.97,0.97
100.0,11.0,0.5,Low,0.001,Low,0.0,1.0,0.28,0.72,0.0,,0.465,0.585
100.0,11.0,0.5,Low,0.003,Low,0.0,1.0,0.33,0.67,0.0,,0.515,0.5
100.0,11.0,0.5,Low,0.005,Low,0.0,1.0,0.31,0.69,0.0,,0.47,0.495
100.0,11.0,0.5,Low,0.006999999999999999,Low,0.0,1.0,0.32,0.68,0.0,,0.525,0.455
100.0,11.0,0.5,Low,0.009000000000000001,Low,0.0,1.0,0.36,0.64,0.0,,0.455,0.535
100.0,11.0,0.5,Low,0.01,Medium,0.0,1.0,0.35,0.65,0.0,,0.53,0.5
100.0,11.0,0.5,Low,0.03,Medium,0.0,1.0,0.32,0.68,0.0,,0.58,0.575
100.0,11.0,0.5,Low,0.05,Medium,0.0,1.0,0.36,0.64,0.0,,0.615,0.66
100.0,11.0,0.5,Low,0.07,Medium,0.0,1.0,0.43,0.57,0.0,,0.57,0.665
100.0,11.0,0.5,Low,0.09,Medium,0.0,1.0,0.37,0.63,0.01,,0.72,0.64
100.0,11.0,0.5,Low,0.1,High,0.0,1.0,0.32,0.68,0.0,,0.645,0.77
100.0,11.0,0.5,Low,0.3,High,0.0,1.0,0.28,0.72,0.0,,0.91,0.905
100.0,11.0,0.5,Low,0.5,High,0.0,1.0,0.18,0.82,0.01,,0.94,0.955
100.0,11.0,0.5,Low,0.7,High,0.0,1.0,0.29,0.71,0.0,,0.965,0.96
100.0,11.0,0.5,Low,0.9,High,0.0,1.0,0.25,0.75,0.0,,0.955,0.945
100.0,11.0,0.55,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.635,0.555
100.0,11.0,0.55,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.595,0.595
100.0,11.0,0.55,Low,0.005,Low,0.75,0.25,0.25,0.0,0.0,,0.635,0.57
100.0,11.0,0.55,Low,0.006999999999999999,Low,0.31,0.69,0.69,0.0,0.0,,0.625,0.555
100.0,11.0,0.55,Low,0.009000000000000001,Low,0.08,0.92,0.92,0.0,0.0,,0.645,0.575
100.0,11.0,0.55,Low,0.01,Medium,0.0,1.0,1.0,0.0,0.0,,0.635,0.505
100.0,11.0,0.55,Low,0.03,Medium,0.0,1.0,0.69,0.31,0.0,,0.62,0.605
100.0,11.0,0.55,Low,0.05,Medium,0.0,1.0,0.59,0.41,0.0,,0.69,0.66
100.0,11.0,0.55,Low,0.07,Medium,0.0,1.0,0.4,0.6,0.0,,0.66,0.66
100.0,11.0,0.55,Low,0.09,Medium,0.0,1.0,0.34,0.66,0.0,,0.705,0.725
100.0,11.0,0.55,Low,0.1,High,0.0,1.0,0.43,0.57,0.0,,0.72,0.77
100.0,11.0,0.55,Low,0.3,High,0.0,1.0,0.31,0.69,0.01,,0.915,0.92
100.0,11.0,0.55,Low,0.5,High,0.0,1.0,0.32,0.68,0.0,,0.955,0.96
100.0,11.0,0.55,Low,0.7,High,0.0,1.0,0.29,0.71,0.0,,0.975,0.97
100.0,11.0,0.55,Low,0.9,High,0.0,1.0,0.28,0.72,0.0,,0.955,0.97
100.0,11.0,0.6,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.74,0.605
100.0,11.0,0.6,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.72,0.6
100.0,11.0,0.6,Low,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.805,0.625
100.0,11.0,0.6,Low,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.685,0.565
100.0,11.0,0.6,Low,0.009000000000000001,Low,0.91,0.09,0.09,0.0,0.0,,0.715,0.61
100.0,11.0,0.6,Low,0.01,Medium,0.81,0.19,0.19,0.0,0.0,,0.75,0.64
100.0,11.0,0.6,Low,0.03,Medium,0.0,1.0,0.99,0.01,0.0,,0.835,0.705
100.0,11.0,0.6,Low,0.05,Medium,0.0,1.0,0.9,0.1,0.0,,0.84,0.68
100.0,11.0,0.6,Low,0.07,Medium,0.0,1.0,0.67,0.33,0.0,,0.75,0.755
100.0,11.0,0.6,Low,0.09,Medium,0.0,1.0,0.58,0.42,0.0,,0.805,0.72
100.0,11.0,0.6,Low,0.1,High,0.0,1.0,0.5,0.5,0.0,,0.78,0.785
100.0,11.0,0.6,Low,0.3,High,0.0,1.0,0.35,0.65,0.0,,0.925,0.94
100.0,11.0,0.6,Low,0.5,High,0.0,1.0,0.27,0.73,0.0,,0.945,0.94
100.0,11.0,0.6,Low,0.7,High,0.0,1.0,0.27,0.73,0.0,,0.955,0.975
100.0,11.0,0.6,Low,0.9,High,0.0,1.0,0.29,0.71,0.0,,0.965,0.97
100.0,11.0,0.7,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.93,0.71
100.0,11.0,0.7,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.905,0.65
100.0,11.0,0.7,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.92,0.72
100.0,11.0,0.7,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.935,0.71
100.0,11.0,0.7,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.93,0.74
100.0,11.0,0.7,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.935,0.74
100.0,11.0,0.7,Medium,0.03,Medium,0.17,0.83,0.83,0.0,0.0,,0.91,0.795
100.0,11.0,0.7,Medium,0.05,Medium,0.01,0.99,0.99,0.0,0.0,,0.93,0.785
100.0,11.0,0.7,Medium,0.07,Medium,0.0,1.0,0.93,0.07,0.0,,0.91,0.83
100.0,11.0,0.7,Medium,0.09,Medium,0.0,1.0,0.94,0.06,0.0,,0.96,0.845
100.0,11.0,0.7,Medium,0.1,High,0.0,1.0,0.8,0.2,0.0,,0.935,0.87
100.0,11.0,0.7,Medium,0.3,High,0.0,1.0,0.38,0.62,0.0,,0.95,0.95
100.0,11.0,0.7,Medium,0.5,High,0.0,1.0,0.31,0.69,0.01,,0.965,0.945
100.0,11.0,0.7,Medium,0.7,High,0.0,1.0,0.27,0.73,0.0,,0.96,0.945
100.0,11.0,0.7,Medium,0.9,High,0.0,1.0,0.31,0.69,0.0,,0.955,0.965
100.0,11.0,0.75,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.995,0.795
100.0,11.0,0.75,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.97,0.735
100.0,11.0,0.75,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.985,0.76
100.0,11.0,0.75,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.97,0.785
100.0,11.0,0.75,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.97,0.75
100.0,11.0,0.75,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.955,0.69
100.0,11.0,0.75,Medium,0.03,Medium,0.26,0.74,0.74,0.0,0.0,,0.975,0.79
100.0,11.0,0.75,Medium,0.05,Medium,0.0,1.0,1.0,0.0,0.0,,0.97,0.81
100.0,11.0,0.75,Medium,0.07,Medium,0.0,1.0,1.0,0.0,0.0,,0.97,0.89
100.0,11.0,0.75,Medium,0.09,Medium,0.0,1.0,0.95,0.05,0.0,,0.965,0.85
100.0,11.0,0.75,Medium,0.1,High,0.0,1.0,0.9,0.1,0.0,,0.97,0.895
100.0,11.0,0.75,Medium,0.3,High,0.0,1.0,0.38,0.62,0.0,,0.96,0.955
100.0,11.0,0.75,Medium,0.5,High,0.0,1.0,0.23,0.77,0.0,,0.975,0.94
100.0,11.0,0.75,Medium,0.7,High,0.0,1.0,0.33,0.67,0.01,,0.975,0.94
100.0,11.0,0.75,Medium,0.9,High,0.0,1.0,0.34,0.66,0.0,,0.985,0.975
100.0,11.0,0.8,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,,0.995,0.81
100.0,11.0,0.8,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,,0.985,0.785
100.0,11.0,0.8,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,,0.99,0.81
100.0,11.0,0.8,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,0.99,0.78
100.0,11.0,0.8,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,0.985,0.825
100.0,11.0,0.8,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,0.985,0.845
100.0,11.0,0.8,Medium,0.03,Medium,0.35,0.65,0.65,0.0,0.0,,0.98,0.86
100.0,11.0,0.8,Medium,0.05,Medium,0.01,0.99,0.99,0.0,0.0,,0.99,0.865
100.0,11.0,0.8,Medium,0.07,Medium,0.0,1.0,1.0,0.0,0.0,,0.995,0.885
100.0,11.0,0.8,Medium,0.09,Medium,0.0,1.0,0.97,0.03,0.0,,0.995,0.915
100.0,11.0,0.8,Medium,0.1,High,0.0,1.0,0.95,0.05,0.0,,0.975,0.905
100.0,11.0,0.8,Medium,0.3,High,0.0,1.0,0.44,0.56,0.0,,0.97,0.955
100.0,11.0,0.8,Medium,0.5,High,0.0,1.0,0.31,0.69,0.0,,0.965,0.97
100.0,11.0,0.8,Medium,0.7,High,0.0,1.0,0.3,0.7,0.0,,0.94,0.975
100.0,11.0,0.8,Medium,0.9,High,0.0,1.0,0.33,0.67,0.0,,0.965,0.965
100.0,11.0,0.9,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.875
100.0,11.0,0.9,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.92
100.0,11.0,0.9,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.89
100.0,11.0,0.9,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.9
100.0,11.0,0.9,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.935
100.0,11.0,0.9,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,1.0,0.9
100.0,11.0,0.9,High,0.03,Medium,0.15,0.85,0.85,0.0,0.0,,1.0,0.965
100.0,11.0,0.9,High,0.05,Medium,0.01,0.99,0.99,0.0,0.0,,1.0,0.98
100.0,11.0,0.9,High,0.07,Medium,0.02,0.98,0.98,0.0,0.0,,1.0,0.98
100.0,11.0,0.9,High,0.09,Medium,0.0,1.0,0.99,0.01,0.0,,1.0,0.975
100.0,11.0,0.9,High,0.1,High,0.0,1.0,1.0,0.0,0.0,,1.0,0.96
100.0,11.0,0.9,High,0.3,High,0.0,1.0,0.46,0.54,0.0,,0.975,0.955
100.0,11.0,0.9,High,0.5,High,0.0,1.0,0.4,0.6,0.0,,0.945,0.935
100.0,11.0,0.9,High,0.7,High,0.0,1.0,0.3,0.7,0.0,,0.97,0.965
100.0,11.0,0.9,High,0.9,High,0.0,1.0,0.32,0.68,0.02,,0.96,0.96
100.0,11.0,0.95,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.93
100.0,11.0,0.95,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.96
100.0,11.0,0.95,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.935
100.0,11.0,0.95,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.98
100.0,11.0,0.95,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,,1.0,0.965
100.0,11.0,0.95,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,,1.0,0.955
100.0,11.0,0.95,High,0.03,Medium,0.04,0.96,0.96,0.0,0.0,,1.0,0.98
100.0,11.0,0.95,High,0.05,Medium,0.0,1.0,1.0,0.0,0.0,,1.0,0.995
100.0,11.0,0.95,High,0.07,Medium,0.0,1.0,1.0,0.0,0.0,,1.0,0.99
100.0,11.0,0.95,High,0.09,Medium,0.0,1.0,0.99,0.01,0.0,,1.0,0.99
100.0,11.0,0.95,High,0.1,High,0.0,1.0,0.99,0.01,0.0,,1.0,0.99
100.0,11.0,0.95,High,0.3,High,0.0,1.0,0.46,0.54,0.0,,0.985,0.96
100.0,11.0,0.95,High,0.5,High,0.0,1.0,0.39,0.61,0.0,,0.99,0.94
100.0,11.0,0.95,High,0.7,High,0.0,1.0,0.27,0.73,0.0,,0.955,0.91
100.0,11.0,0.95,High,0.9,High,0.0,1.0,0.36,0.64,0.0,,0.965,0.975
100.0,11.0,1.0,High,0.001,Low,0.43,0.57,0.57,0.0,0.0,,1.0,1.0
100.0,11.0,1.0,High,0.003,Low,0.21,0.79,0.79,0.0,0.0,,1.0,1.0
100.0,11.0,1.0,High,0.005,Low,0.11,0.89,0.89,0.0,0.0,,1.0,1.0
100.0,11.0,1.0,High,0.006999999999999999,Low,0.15,0.85,0.85,0.0,0.0,,1.0,1.0
100.0,11.0,1.0,High,0.009000000000000001,Low,0.05,0.95,0.95,0.0,0.0,,1.0,0.995
100.0,11.0,1.0,High,0.01,Medium,0.04,0.96,0.96,0.0,0.0,,1.0,1.0
100.0,11.0,1.0,High,0.03,Medium,0.03,0.97,0.97,0.0,0.0,,1.0,1.0
100.0,11.0,1.0,High,0.05,Medium,0.01,0.99,0.99,0.0,0.0,,1.0,1.0
100.0,11.0,1.0,High,0.07,Medium,0.0,1.0,0.99,0.01,0.0,,1.0,0.99
100.0,11.0,1.0,High,0.09,Medium,0.0,1.0,1.0,0.0,0.0,,1.0,0.98
100.0,11.0,1.0,High,0.1,High,0.0,1.0,0.99,0.01,0.0,,1.0,0.99
100.0,11.0,1.0,High,0.3,High,0.0,1.0,0.58,0.42,0.0,,0.975,0.99
100.0,11.0,1.0,High,0.5,High,0.0,1.0,0.42,0.58,0.0,,0.975,0.985
100.0,11.0,1.0,High,0.7,High,0.0,1.0,0.32,0.68,0.0,,0.965,0.935
100.0,11.0,1.0,High,0.9,High,0.0,1.0,0.34,0.66,0.0,,0.98,0.97
100.0,3.0,0.5,Low,0.001,Low,0.36,0.64,0.0,0.64,0.64,1.0,0.445,0.545
100.0,3.0,0.5,Low,0.003,Low,0.31,0.69,0.0,0.69,0.69,1.0,0.485,0.47
100.0,3.0,0.5,Low,0.005,Low,0.29,0.71,0.0,0.71,0.71,1.0,0.465,0.465
100.0,3.0,0.5,Low,0.006999999999999999,Low,0.45,0.55,0.0,0.55,0.55,1.0,0.5,0.47
100.0,3.0,0.5,Low,0.009000000000000001,Low,0.39,0.61,0.0,0.61,0.61,1.0,0.525,0.555
100.0,3.0,0.5,Low,0.01,Medium,0.38,0.62,0.0,0.62,0.62,1.0,0.52,0.455
100.0,3.0,0.5,Low,0.03,Medium,0.36,0.64,0.0,0.64,0.64,1.0,0.59,0.52
100.0,3.0,0.5,Low,0.05,Medium,0.36,0.64,0.0,0.64,0.64,1.0,0.6,0.57
100.0,3.0,0.5,Low,0.07,Medium,0.34,0.66,0.0,0.66,0.66,1.0,0.63,0.63
100.0,3.0,0.5,Low,0.09,Medium,0.35,0.65,0.0,0.65,0.65,1.0,0.59,0.55
100.0,3.0,0.5,Low,0.1,High,0.33,0.67,0.0,0.67,0.67,1.0,0.69,0.64
100.0,3.0,0.5,Low,0.3,High,0.29,0.71,0.0,0.71,0.71,1.0,0.77,0.78
100.0,3.0,0.5,Low,0.5,High,0.37,0.63,0.0,0.63,0.63,1.0,0.83,0.875
100.0,3.0,0.5,Low,0.7,High,0.36,0.64,0.0,0.64,0.64,1.0,0.865,0.86
100.0,3.0,0.5,Low,0.9,High,0.25,0.75,0.0,0.75,0.75,1.0,0.775,0.875
100.0,3.0,0.55,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.655,0.54
100.0,3.0,0.55,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.65,0.545
100.0,3.0,0.55,Low,0.005,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.505,0.545
100.0,3.0,0.55,Low,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.62,0.57
100.0,3.0,0.55,Low,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.555,0.55
100.0,3.0,0.55,Low,0.01,Medium,0.99,0.01,0.0,0.01,0.01,1.0,0.61,0.59
100.0,3.0,0.55,Low,0.03,Medium,0.64,0.36,0.0,0.36,0.36,1.0,0.61,0.585
100.0,3.0,0.55,Low,0.05,Medium,0.55,0.45,0.0,0.45,0.45,1.0,0.625,0.63
100.0,3.0,0.55,Low,0.07,Medium,0.37,0.63,0.0,0.63,0.63,1.0,0.575,0.605
100.0,3.0,0.55,Low,0.09,Medium,0.33,0.67,0.0,0.67,0.67,1.0,0.635,0.68
100.0,3.0,0.55,Low,0.1,High,0.37,0.63,0.0,0.63,0.63,1.0,0.705,0.635
100.0,3.0,0.55,Low,0.3,High,0.37,0.63,0.0,0.63,0.63,1.0,0.755,0.795
100.0,3.0,0.55,Low,0.5,High,0.3,0.7,0.0,0.7,0.7,1.0,0.83,0.86
100.0,3.0,0.55,Low,0.7,High,0.27,0.73,0.0,0.73,0.73,1.0,0.825,0.87
100.0,3.0,0.55,Low,0.9,High,0.31,0.69,0.0,0.69,0.69,1.0,0.855,0.865
100.0,3.0,0.6,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.645,0.56
100.0,3.0,0.6,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.645,0.66
100.0,3.0,0.6,Low,0.005,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.635,0.63
100.0,3.0,0.6,Low,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.68,0.62
100.0,3.0,0.6,Low,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.66,0.66
100.0,3.0,0.6,Low,0.01,Medium,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.705
100.0,3.0,0.6,Low,0.03,Medium,0.96,0.04,0.0,0.04,0.04,1.0,0.615,0.645
100.0,3.0,0.6,Low,0.05,Medium,0.56,0.44,0.0,0.44,0.44,1.0,0.665,0.64
100.0,3.0,0.6,Low,0.07,Medium,0.58,0.42,0.0,0.42,0.42,1.0,0.61,0.68
100.0,3.0,0.6,Low,0.09,Medium,0.43,0.57,0.0,0.57,0.57,1.0,0.68,0.69
100.0,3.0,0.6,Low,0.1,High,0.47,0.53,0.0,0.53,0.53,1.0,0.665,0.725
100.0,3.0,0.6,Low,0.3,High,0.35,0.65,0.0,0.65,0.65,1.0,0.805,0.845
100.0,3.0,0.6,Low,0.5,High,0.33,0.67,0.0,0.67,0.67,1.0,0.815,0.875
100.0,3.0,0.6,Low,0.7,High,0.4,0.6,0.0,0.6,0.6,1.0,0.8,0.84
100.0,3.0,0.6,Low,0.9,High,0.32,0.68,0.0,0.68,0.68,1.0,0.845,0.895
100.0,3.0,0.7,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.72
100.0,3.0,0.7,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.725,0.66
100.0,3.0,0.7,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.705
100.0,3.0,0.7,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.73,0.75
100.0,3.0,0.7,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.765,0.7
100.0,3.0,0.7,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,1.0,0.795,0.78
100.0,3.0,0.7,Medium,0.03,Medium,1.0,0.0,0.0,0.0,0.0,1.0,0.795,0.75
100.0,3.0,0.7,Medium,0.05,Medium,0.93,0.07,0.0,0.07,0.07,1.0,0.775,0.8
100.0,3.0,0.7,Medium,0.07,Medium,0.76,0.24,0.0,0.24,0.24,1.0,0.84,0.75
100.0,3.0,0.7,Medium,0.09,Medium,0.56,0.44,0.0,0.44,0.44,1.0,0.81,0.76
100.0,3.0,0.7,Medium,0.1,High,0.53,0.47,0.0,0.47,0.47,1.0,0.74,0.8
100.0,3.0,0.7,Medium,0.3,High,0.32,0.68,0.0,0.68,0.68,1.0,0.83,0.905
100.0,3.0,0.7,Medium,0.5,High,0.3,0.7,0.0,0.7,0.7,1.0,0.875,0.865
100.0,3.0,0.7,Medium,0.7,High,0.27,0.73,0.0,0.73,0.73,1.0,0.8,0.845
100.0,3.0,0.7,Medium,0.9,High,0.29,0.71,0.0,0.71,0.71,1.0,0.825,0.885
100.0,3.0,0.75,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.865,0.785
100.0,3.0,0.75,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.845,0.765
100.0,3.0,0.75,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.85,0.715
100.0,3.0,0.75,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.85,0.8
100.0,3.0,0.75,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.83,0.79
100.0,3.0,0.75,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,1.0,0.825,0.76
100.0,3.0,0.75,Medium,0.03,Medium,1.0,0.0,0.0,0.0,0.0,1.0,0.845,0.805
100.0,3.0,0.75,Medium,0.05,Medium,0.97,0.03,0.0,0.03,0.03,1.0,0.825,0.805
100.0,3.0,0.75,Medium,0.07,Medium,0.87,0.13,0.0,0.13,0.13,1.0,0.865,0.765
100.0,3.0,0.75,Medium,0.09,Medium,0.74,0.26,0.0,0.26,0.26,1.0,0.85,0.81
100.0,3.0,0.75,Medium,0.1,High,0.62,0.38,0.0,0.38,0.38,1.0,0.855,0.875
100.0,3.0,0.75,Medium,0.3,High,0.28,0.72,0.0,0.72,0.72,1.0,0.86,0.9
100.0,3.0,0.75,Medium,0.5,High,0.44,0.56,0.0,0.56,0.56,1.0,0.835,0.89
100.0,3.0,0.75,Medium,0.7,High,0.32,0.68,0.0,0.68,0.68,1.0,0.865,0.87
100.0,3.0,0.75,Medium,0.9,High,0.35,0.65,0.0,0.65,0.65,1.0,0.84,0.875
100.0,3.0,0.8,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.87,0.755
100.0,3.0,0.8,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.915,0.79
100.0,3.0,0.8,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.935,0.855
100.0,3.0,0.8,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.885,0.8
100.0,3.0,0.8,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.89,0.815
100.0,3.0,0.8,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,1.0,0.89,0.77
100.0,3.0,0.8,Medium,0.03,Medium,1.0,0.0,0.0,0.0,0.0,1.0,0.91,0.825
100.0,3.0,0.8,Medium,0.05,Medium,0.98,0.02,0.0,0.02,0.02,1.0,0.875,0.89
100.0,3.0,0.8,Medium,0.07,Medium,0.89,0.11,0.0,0.11,0.11,1.0,0.92,0.865
100.0,3.0,0.8,Medium,0.09,Medium,0.84,0.16,0.0,0.16,0.16,1.0,0.88,0.88
100.0,3.0,0.8,Medium,0.1,High,0.72,0.28,0.0,0.28,0.28,1.0,0.88,0.88
100.0,3.0,0.8,Medium,0.3,High,0.39,0.61,0.0,0.61,0.61,1.0,0.845,0.88
100.0,3.0,0.8,Medium,0.5,High,0.32,0.68,0.0,0.68,0.68,1.0,0.825,0.84
100.0,3.0,0.8,Medium,0.7,High,0.4,0.6,0.0,0.6,0.6,1.0,0.85,0.89
100.0,3.0,0.8,Medium,0.9,High,0.36,0.64,0.0,0.64,0.64,1.0,0.845,0.855
100.0,3.0,0.9,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.965,0.865
100.0,3.0,0.9,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.985,0.895
100.0,3.0,0.9,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.975,0.925
100.0,3.0,0.9,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.985,0.92
100.0,3.0,0.9,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.965,0.91
100.0,3.0,0.9,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,1.0,0.955,0.915
100.0,3.0,0.9,High,0.03,Medium,0.99,0.01,0.0,0.01,0.01,1.0,0.96,0.93
100.0,3.0,0.9,High,0.05,Medium,0.9,0.1,0.0,0.1,0.1,1.0,0.96,0.91
100.0,3.0,0.9,High,0.07,Medium,0.84,0.16,0.0,0.16,0.16,1.0,0.96,0.96
100.0,3.0,0.9,High,0.09,Medium,0.79,0.21,0.0,0.21,0.21,1.0,0.97,0.92
100.0,3.0,0.9,High,0.1,High,0.85,0.15,0.0,0.15,0.15,1.0,0.98,0.91
100.0,3.0,0.9,High,0.3,High,0.52,0.48,0.0,0.48,0.48,1.0,0.89,0.86
100.0,3.0,0.9,High,0.5,High,0.37,0.63,0.0,0.63,0.63,1.0,0.89,0.845
100.0,3.0,0.9,High,0.7,High,0.37,0.63,0.0,0.63,0.63,1.0,0.895,0.88
100.0,3.0,0.9,High,0.9,High,0.44,0.56,0.0,0.56,0.56,1.0,0.85,0.86
100.0,3.0,0.95,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.985,0.975
100.0,3.0,0.95,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.915
100.0,3.0,0.95,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.98,0.96
100.0,3.0,0.95,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.965
100.0,3.0,0.95,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,1.0,0.985,0.98
100.0,3.0,0.95,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,1.0,0.99,0.96
100.0,3.0,0.95,High,0.03,Medium,0.96,0.04,0.0,0.04,0.04,1.0,0.985,0.965
100.0,3.0,0.95,High,0.05,Medium,0.87,0.13,0.0,0.13,0.13,1.0,0.975,0.98
100.0,3.0,0.95,High,0.07,Medium,0.78,0.22,0.0,0.22,0.22,1.0,0.99,0.955
100.0,3.0,0.95,High,0.09,Medium,0.81,0.19,0.0,0.19,0.19,1.0,0.985,0.97
100.0,3.0,0.95,High,0.1,High,0.81,0.19,0.0,0.19,0.19,1.0,0.975,0.935
100.0,3.0,0.95,High,0.3,High,0.37,0.63,0.0,0.63,0.63,1.0,0.875,0.905
100.0,3.0,0.95,High,0.5,High,0.28,0.72,0.0,0.72,0.72,1.0,0.875,0.875
100.0,3.0,0.95,High,0.7,High,0.25,0.75,0.0,0.75,0.75,1.0,0.88,0.885
100.0,3.0,0.95,High,0.9,High,0.36,0.64,0.0,0.64,0.64,1.0,0.8,0.895
100.0,3.0,1.0,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
100.0,3.0,1.0,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
