iterations,voters,mean,std,simple_majority,minority_decisive,minority_decisive_not_tyrannic,minority_tyranny,expert_tyranny,majority_correct,expert_correct
1000,9,0.65,0.104,0,1,1,0.09,0,0.859,0.804
1000,9,0.65,0.106,0,1,1,0.112,0.001,0.8505,0.8255
1000,9,0.65,0.108,0,1,1,0.099,0.002,0.856,0.831
1000,9,0.65,0.11,0,1,1,0.097,0,0.8615,0.815
1000,9,0.65,0.112,0.001,0.999,0.999,0.119,0.001,0.867,0.8115
1000,9,0.65,0.114,0,1,1,0.117,0.002,0.8575,0.806
1000,9,0.65,0.116,0,1,1,0.116,0.002,0.8705,0.8255
1000,9,0.65,0.118,0,1,1,0.125,0.003,0.8575,0.828
1000,9,0.65,0.12,0,1,1,0.137,0.004,0.875,0.8205
1000,9,0.65,0.122,0,1,1,0.132,0.001,0.8695,0.83
1000,9,0.65,0.124,0,1,1,0.13,0.003,0.8535,0.8395
1000,9,0.65,0.126,0,1,1,0.135,0.004,0.865,0.8425
1000,9,0.65,0.128,0,1,1,0.139,0.006,0.878,0.833
1000,9,0.65,0.13,0,1,1,0.154,0.007,0.875,0.836
1000,9,0.65,0.132,0,1,1,0.16,0.004,0.8855,0.8595
1000,9,0.65,0.134,0,1,1,0.155,0.008,0.8705,0.8465
1000,9,0.65,0.136,0,1,1,0.182,0.009,0.879,0.854
1000,9,0.65,0.138,0,1,1,0.173,0.006,0.886,0.8645
1000,9,0.65,0.14,0,1,1,0.157,0.005,0.871,0.838
1000,9,0.65,0.142,0,1,1,0.17,0.009,0.887,0.8475
1000,9,0.65,0.144,0,1,1,0.189,0.008,0.8875,0.8565
1000,9,0.65,0.146,0,1,1,0.174,0.011,0.8765,0.8645
1000,9,0.65,0.148,0,1,1,0.164,0.009,0.894,0.87
1000,9,0.65,0.15,0,1,1,0.157,0.011,0.8735,0.866
1000,9,0.65,0.152,0,1,1,0.164,0.007,0.8835,0.869
1000,9,0.65,0.154,0,1,1,0.163,0.006,0.899,0.8745
1000,9,0.65,0.156,0,1,1,0.193,0.007,0.9,0.8695
1000,9,0.65,0.158,0,1,1,0.206,0.008,0.895,0.87
1000,9,0.65,0.16,0,1,1,0.214,0.004,0.898,0.8895
1000,9,0.65,0.162,0.001,0.999,0.999,0.217,0.014,0.891,0.8735
1000,9,0.65,0.164,0,1,1,0.211,0.01,0.8895,0.879
1000,9,0.65,0.166,0,1,1,0.211,0.006,0.896,0.894
1000,9,0.65,0.168,0,1,1,0.21,0.014,0.9055,0.8855
1000,9,0.65,0.17,0,1,1,0.226,0.012,0.897,0.8835
1000,9,0.65,0.172,0,1,1,0.206,0.008,0.899,0.884
1000,9,0.65,0.174,0,1,1,0.165,0.005,0.9065,0.8875
1000,9,0.65,0.176,0,1,1,0.205,0.007,0.904,0.8835
1000,9,0.65,0.178,0,1,1,0.185,0.003,0.903,0.8955
1000,9,0.65,0.18,0,1,1,0.177,0.005,0.8965,0.8845
1000,9,0.65,0.182,0,1,1,0.198,0.005,0.9045,0.888
1000,9,0.65,0.184,0,1,1,0.197,0.009,0.9215,0.883
1000,9,0.65,0.186,0,1,1,0.201,0.009,0.903,0.9085
1000,9,0.65,0.188,0,1,1,0.221,0.008,0.898,0.9015
1000,9,0.65,0.19,0,1,1,0.231,0.012,0.9075,0.902
1000,9,0.65,0.192,0,1,1,0.208,0.013,0.904,0.9125
1000,9,0.65,0.194,0,1,1,0.226,0.006,0.9065,0.911
1000,9,0.65,0.196,0,1,1,0.229,0.013,0.8925,0.899
1000,9,0.65,0.198,0.001,0.999,0.999,0.242,0.017,0.9165,0.9015
1000,9,0.7,0.002,1,0,0,0,0,0.893,0.7155
1000,9,0.7,0.004,1,0,0,0,0,0.9005,0.717
1000,9,0.7,0.006,1,0,0,0,0,0.904,0.6925
1000,9,0.7,0.008,1,0,0,0,0,0.9105,0.7155
1000,9,0.7,0.01,1,0,0,0,0,0.8945,0.72
1000,9,0.7,0.012,1,0,0,0,0,0.906,0.7145
1000,9,0.7,0.014,0.998,0.002,0.002,0,0,0.9025,0.7085
1000,9,0.7,0.016,0.988,0.012,0.012,0,0,0.898,0.7415
1000,9,0.7,0.018,0.963,0.037,0.037,0,0,0.908,0.7155
1000,9,0.7,0.02,0.903,0.097,0.097,0,0,0.905,0.731
1000,9,0.7,0.022,0.827,0.173,0.173,0,0,0.9025,0.733
1000,9,0.7,0.024,0.718,0.282,0.282,0,0,0.8965,0.7325
1000,9,0.7,0.026,0.584,0.416,0.416,0,0,0.9025,0.747
1000,9,0.7,0.028,0.472,0.528,0.528,0,0,0.9075,0.748
1000,9,0.7,0.03,0.404,0.596,0.596,0,0,0.91,0.743
1000,9,0.7,0.032,0.314,0.686,0.686,0,0,0.885,0.7435
1000,9,0.7,0.034,0.237,0.763,0.763,0,0,0.9115,0.749
1000,9,0.7,0.036,0.179,0.821,0.821,0,0,0.891,0.7505
1000,9,0.7,0.038,0.149,0.851,0.851,0,0,0.901,0.749
1000,9,0.7,0.04,0.11,0.89,0.89,0,0,0.907,0.7725
1000,9,0.7,0.042,0.081,0.919,0.919,0,0,0.897,0.76
1000,9,0.7,0.044,0.082,0.918,0.918,0,0,0.8975,0.783
1000,9,0.7,0.046,0.047,0.953,0.953,0,0,0.9095,0.7795
1000,9,0.7,0.048,0.04,0.96,0.96,0,0,0.905,0.778
1000,9,0.7,0.05,0.042,0.958,0.958,0,0,0.8975,0.7635
1000,9,0.7,0.052,0.024,0.976,0.976,0,0,0.906,0.7955
1000,9,0.7,0.054,0.017,0.983,0.983,0.001,0,0.9075,0.7875
1000,9,0.7,0.056,0.016,0.984,0.984,0,0,0.908,0.792
1000,9,0.7,0.058,0.009,0.991,0.991,0,0,0.884,0.779
1000,9,0.7,0.06,0.01,0.99,0.99,0,0,0.9005,0.7865
1000,9,0.7,0.062,0.007,0.993,0.993,0,0,0.9025,0.8115
1000,9,0.7,0.064,0.006,0.994,0.994,0.001,0,0.9025,0.7915
1000,9,0.7,0.066,0.01,0.99,0.99,0.002,0,0.915,0.8075
1000,9,0.7,0.068,0.003,0.997,0.997,0.001,0,0.896,0.8205
1000,9,0.7,0.07,0,1,1,0.001,0,0.9085,0.801
1000,9,0.7,0.072,0.001,0.999,0.999,0.002,0,0.9005,0.804
1000,9,0.7,0.074,0.002,0.998,0.998,0.007,0,0.9085,0.809
1000,9,0.7,0.076,0.001,0.999,0.999,0.007,0.001,0.9015,0.825
1000,9,0.7,0.078,0.005,0.995,0.995,0.007,0,0.9045,0.809
1000,9,0.7,0.08,0.003,0.997,0.997,0.011,0.001,0.9015,0.8285
1000,9,0.7,0.082,0,1,1,0.013,0,0.903,0.8185
1000,9,0.7,0.084,0,1,1,0.013,0,0.902,0.83
1000,9,0.7,0.086,0.001,0.999,0.999,0.011,0,0.9075,0.829
1000,9,0.7,0.088,0,1,1,0.023,0,0.9055,0.8345
1000,9,0.7,0.09,0.003,0.997,0.997,0.016,0.001,0.908,0.835
1000,9,0.7,0.092,0,1,1,0.02,0.001,0.9125,0.8435
1000,9,0.7,0.094,0,1,1,0.032,0.001,0.9095,0.835
1000,9,0.7,0.096,0,1,1,0.03,0,0.9025,0.833
1000,9,0.7,0.098,0.001,0.999,0.999,0.045,0.002,0.917,0.85
1000,9,0.7,0.1,0,1,1,0.046,0.001,0.904,0.855
1000,9,0.7,0.102,0.001,0.999,0.999,0.048,0.002,0.9135,0.8565
1000,9,0.7,0.104,0,1,1,0.053,0.003,0.901,0.855
1000,9,0.7,0.106,0,1,1,0.049,0,0.907,0.874
1000,9,0.7,0.108,0,1,1,0.058,0.002,0.9025,0.8665
1000,9,0.7,0.11,0,1,1,0.067,0,0.9135,0.856
1000,9,0.7,0.112,0,1,1,0.045,0,0.913,0.863
1000,9,0.7,0.114,0,1,1,0.074,0.002,0.92,0.876
1000,9,0.7,0.116,0.001,0.999,0.999,0.068,0,0.9105,0.883
1000,9,0.7,0.118,0,1,1,0.096,0.008,0.919,0.852
1000,9,0.7,0.12,0,1,1,0.082,0.004,0.907,0.881
1000,9,0.7,0.122,0,1,1,0.097,0.004,0.917,0.8755
1000,9,0.7,0.124,0.001,0.999,0.999,0.09,0.007,0.925,0.869
1000,9,0.7,0.126,0,1,1,0.09,0.001,0.908,0.87
1000,9,0.7,0.128,0,1,1,0.1,0.005,0.9115,0.8755
1000,9,0.7,0.13,0,1,1,0.085,0,0.921,0.8715
1000,9,0.7,0.132,0,1,1,0.092,0.003,0.931,0.8845
1000,9,0.7,0.134,0,1,1,0.109,0.003,0.93,0.8835
1000,9,0.7,0.136,0,1,1,0.113,0.005,0.9165,0.89
1000,9,0.7,0.138,0,1,1,0.138,0.004,0.9135,0.889
1000,9,0.7,0.14,0,1,1,0.115,0.003,0.9265,0.886
1000,9,0.7,0.142,0,1,1,0.121,0.002,0.9215,0.8855
1000,9,0.7,0.144,0,1,1,0.122,0.004,0.9085,0.888
1000,9,0.7,0.146,0,1,1,0.147,0.006,0.9305,0.8985
1000,9,0.7,0.148,0,1,1,0.127,0.003,0.9225,0.912
1000,9,0.7,0.15,0,1,1,0.14,0.003,0.92,0.91
1000,9,0.7,0.152,0,1,1,0.135,0.006,0.9145,0.897
1000,9,0.7,0.154,0,1,1,0.131,0.007,0.9165,0.903
1000,9,0.7,0.156,0,1,1,0.153,0.004,0.931,0.8985
1000,9,0.7,0.158,0,1,1,0.125,0.008,0.928,0.8945
1000,9,0.7,0.16,0,1,1,0.162,0.006,0.9085,0.9125
1000,9,0.7,0.162,0,1,1,0.154,0.005,0.928,0.916
1000,9,0.7,0.164,0,1,1,0.161,0.002,0.92,0.916
1000,9,0.7,0.166,0,1,1,0.148,0.003,0.9245,0.8905
1000,9,0.7,0.168,0.001,0.999,0.999,0.172,0.003,0.9225,0.8985
1000,9,0.7,0.17,0,1,1,0.156,0.008,0.919,0.9085
1000,9,0.7,0.172,0,1,1,0.184,0.003,0.922,0.922
1000,9,0.7,0.174,0,1,1,0.157,0.006,0.9265,0.902
1000,9,0.7,0.176,0,1,1,0.183,0.012,0.92,0.921
1000,9,0.7,0.178,0,1,1,0.185,0.006,0.9395,0.9255
1000,9,0.7,0.18,0,1,1,0.18,0.009,0.9335,0.912
1000,9,0.7,0.182,0,1,1,0.185,0.008,0.928,0.922
1000,9,0.7,0.184,0,1,1,0.172,0.004,0.936,0.92
1000,9,0.7,0.186,0,1,1,0.174,0.006,0.927,0.9215
1000,9,0.7,0.188,0,1,1,0.185,0.006,0.9265,0.916
1000,9,0.7,0.19,0,1,1,0.161,0.005,0.93,0.9055
1000,9,0.7,0.192,0,1,1,0.208,0.005,0.9375,0.915
1000,9,0.7,0.194,0,1,1,0.201,0.005,0.9345,0.92
1000,9,0.7,0.196,0,1,1,0.207,0.005,0.928,0.926
1000,9,0.7,0.198,0,1,1,0.173,0.005,0.9325,0.904
1000,9,0.75,0.002,1,0,0,0,0,0.945,0.759
1000,9,0.75,0.004,1,0,0,0,0,0.9545,0.757
1000,9,0.75,0.006,1,0,0,0,0,0.9555,0.759
1000,9,0.75,0.008,1,0,0,0,0,0.957,0.7745
1000,9,0.75,0.01,1,0,0,0,0,0.9515,0.756
1000,9,0.75,0.012,1,0,0,0,0,0.948,0.771
1000,9,0.75,0.014,1,0,0,0,0,0.949,0.7755
1000,9,0.75,0.016,0.999,0.001,0.001,0,0,0.9495,0.779
1000,9,0.75,0.018,0.995,0.005,0.005,0,0,0.9585,0.7655
1000,9,0.75,0.02,0.975,0.025,0.025,0,0,0.9515,0.7885
1000,9,0.75,0.022,0.928,0.072,0.072,0,0,0.955,0.796
1000,9,0.75,0.024,0.872,0.128,0.128,0,0,0.9465,0.7795
1000,9,0.75,0.026,0.772,0.228,0.228,0,0,0.9465,0.7875
1000,9,0.75,0.028,0.706,0.294,0.294,0,0,0.955,0.7785
1000,9,0.75,0.03,0.617,0.383,0.383,0,0,0.9465,0.7905
1000,9,0.75,0.032,0.516,0.484,0.484,0,0,0.95,0.792
1000,9,0.75,0.034,0.409,0.591,0.591,0,0,0.953,0.809
1000,9,0.75,0.036,0.325,0.675,0.675,0,0,0.951,0.799
1000,9,0.75,0.038,0.291,0.709,0.709,0,0,0.9485,0.824
1000,9,0.75,0.04,0.211,0.789,0.789,0,0,0.954,0.812
1000,9,0.75,0.042,0.177,0.823,0.823,0,0,0.955,0.827
1000,9,0.75,0.044,0.13,0.87,0.87,0,0,0.9415,0.813
1000,9,0.75,0.046,0.112,0.888,0.888,0,0,0.9525,0.824
1000,9,0.75,0.048,0.101,0.899,0.899,0,0,0.9525,0.8285
1000,9,0.75,0.05,0.065,0.935,0.935,0,0,0.9615,0.8265
1000,9,0.75,0.052,0.058,0.942,0.942,0,0,0.9545,0.8335
1000,9,0.75,0.054,0.048,0.952,0.952,0,0,0.954,0.8325
1000,9,0.75,0.056,0.045,0.955,0.955,0,0,0.9475,0.844
1000,9,0.75,0.058,0.025,0.975,0.975,0,0,0.9545,0.8365
1000,9,0.75,0.06,0.021,0.979,0.979,0,0,0.946,0.831
1000,9,0.75,0.062,0.03,0.97,0.97,0,0,0.9535,0.8365
1000,9,0.75,0.064,0.01,0.99,0.99,0,0,0.95,0.8575
1000,9,0.75,0.066,0.012,0.988,0.988,0.001,0,0.95,0.8385
1000,9,0.75,0.068,0.011,0.989,0.989,0.001,0,0.9515,0.8405
1000,9,0.75,0.07,0.006,0.994,0.994,0,0,0.957,0.8525
1000,9,0.75,0.072,0.01,0.99,0.99,0,0,0.956,0.8535
1000,9,0.75,0.074,0.012,0.988,0.988,0,0,0.9435,0.863
1000,9,0.75,0.076,0.006,0.994,0.994,0.002,0,0.9495,0.858
1000,9,0.75,0.078,0.003,0.997,0.997,0.003,0,0.9525,0.873
1000,9,0.75,0.08,0.003,0.997,0.997,0.003,0,0.9475,0.864
1000,9,0.75,0.082,0.005,0.995,0.995,0.003,0,0.9585,0.87
1000,9,0.75,0.084,0.007,0.993,0.993,0.001,0,0.9475,0.8675
1000,9,0.75,0.086,0,1,1,0.007,0,0.9485,0.8715
1000,9,0.75,0.088,0.002,0.998,0.998,0.005,0,0.9575,0.878
1000,9,0.75,0.09,0.004,0.996,0.996,0.009,0,0.9435,0.883
1000,9,0.75,0.092,0.001,0.999,0.999,0.007,0,0.951,0.869
1000,9,0.75,0.094,0.003,0.997,0.997,0.007,0,0.9495,0.888
1000,9,0.75,0.096,0,1,1,0.007,0,0.9485,0.8825
1000,9,0.75,0.098,0.001,0.999,0.999,0.011,0.001,0.955,0.9
1000,9,0.75,0.1,0.001,0.999,0.999,0.008,0,0.9485,0.8915
1000,9,0.75,0.102,0,1,1,0.026,0,0.95,0.8895
1000,9,0.75,0.104,0,1,1,0.021,0,0.9525,0.896
1000,9,0.75,0.106,0,1,1,0.024,0.001,0.9445,0.8835
1000,9,0.75,0.108,0.001,0.999,0.999,0.025,0,0.945,0.8845
1000,9,0.75,0.11,0.002,0.998,0.998,0.022,0,0.9495,0.9155
1000,9,0.75,0.112,0,1,1,0.037,0.002,0.939,0.9125
1000,9,0.75,0.114,0,1,1,0.049,0,0.9515,0.9075
1000,9,0.75,0.116,0,1,1,0.041,0.003,0.9555,0.9005
1000,9,0.75,0.118,0,1,1,0.044,0,0.9445,0.9115
1000,9,0.75,0.12,0,1,1,0.042,0,0.9515,0.9055
1000,9,0.75,0.122,0,1,1,0.048,0,0.953,0.905
1000,9,0.75,0.124,0,1,1,0.049,0.001,0.945,0.9045
1000,9,0.75,0.126,0,1,1,0.046,0.001,0.9505,0.9135
1000,9,0.75,0.128,0,1,1,0.049,0.003,0.955,0.9255
1000,9,0.75,0.13,0,1,1,0.055,0,0.947,0.9125
1000,9,0.75,0.132,0,1,1,0.062,0,0.954,0.915
1000,9,0.75,0.134,0.001,0.999,0.999,0.054,0.001,0.9605,0.9255
1000,9,0.75,0.136,0,1,1,0.064,0.001,0.94,0.917
1000,9,0.75,0.138,0,1,1,0.076,0,0.9475,0.9195
1000,9,0.75,0.14,0,1,1,0.075,0,0.954,0.922
1000,9,0.75,0.142,0,1,1,0.082,0.003,0.947,0.929
1000,9,0.75,0.144,0,1,1,0.076,0.002,0.9575,0.9255
1000,9,0.75,0.146,0,1,1,0.085,0.003,0.951,0.913
1000,9,0.75,0.148,0,1,1,0.105,0.001,0.945,0.9165
1000,9,0.75,0.15,0,1,1,0.102,0.002,0.9475,0.9145
1000,9,0.75,0.152,0.001,0.999,0.999,0.114,0.003,0.9575,0.9125
1000,9,0.75,0.154,0,1,1,0.098,0,0.9545,0.926
1000,9,0.75,0.156,0,1,1,0.091,0.001,0.9475,0.926
1000,9,0.75,0.158,0,1,1,0.126,0.002,0.9565,0.9375
1000,9,0.75,0.16,0,1,1,0.091,0.001,0.9525,0.929
1000,9,0.75,0.162,0,1,1,0.113,0.001,0.948,0.9195
1000,9,0.75,0.164,0,1,1,0.118,0.002,0.9625,0.93
1000,9,0.75,0.166,0,1,1,0.111,0.003,0.952,0.933
1000,9,0.75,0.168,0,1,1,0.142,0.001,0.9505,0.9245
1000,9,0.75,0.17,0,1,1,0.131,0.002,0.953,0.946
1000,9,0.75,0.172,0,1,1,0.114,0.004,0.9545,0.9285
1000,9,0.75,0.174,0,1,1,0.133,0.002,0.9525,0.9355
1000,9,0.75,0.176,0,1,1,0.151,0.002,0.9505,0.9315
1000,9,0.75,0.178,0,1,1,0.122,0.004,0.9575,0.926
1000,9,0.75,0.18,0.001,0.999,0.999,0.15,0.001,0.9515,0.936
1000,9,0.75,0.182,0,1,1,0.143,0.002,0.958,0.925
1000,9,0.75,0.184,0,1,1,0.147,0.006,0.95,0.942
1000,9,0.75,0.186,0,1,1,0.144,0.003,0.9415,0.927
1000,9,0.75,0.188,0.001,0.999,0.999,0.148,0.004,0.954,0.9335
1000,9,0.75,0.19,0,1,1,0.154,0.01,0.948,0.9325
1000,9,0.75,0.192,0,1,1,0.155,0.006,0.955,0.9345
1000,9,0.75,0.194,0,1,1,0.172,0.005,0.9615,0.9275
1000,9,0.75,0.196,0,1,1,0.159,0.002,0.9515,0.942
1000,9,0.75,0.198,0,1,1,0.168,0.005,0.9595,0.936
1000,9,0.8,0.002,1,0,0,0,0,0.9785,0.803
1000,9,0.8,0.004,1,0,0,0,0,0.983,0.803
1000,9,0.8,0.006,1,0,0,0,0,0.9835,0.8275
1000,9,0.8,0.008,1,0,0,0,0,0.9775,0.8075
1000,9,0.8,0.01,1,0,0,0,0,0.98,0.83
1000,9,0.8,0.012,1,0,0,0,0,0.978,0.819
1000,9,0.8,0.014,1,0,0,0,0,0.9805,0.8105
1000,9,0.8,0.016,0.999,0.001,0.001,0,0,0.979,0.824
1000,9,0.8,0.018,0.996,0.004,0.004,0,0,0.978,0.824
1000,9,0.8,0.02,0.982,0.018,0.018,0,0,0.982,0.8235
1000,9,0.8,0.022,0.969,0.031,0.031,0,0,0.978,0.846
1000,9,0.8,0.024,0.931,0.069,0.069,0,0,0.979,0.8365
1000,9,0.8,0.026,0.853,0.147,0.147,0,0,0.976,0.8335
1000,9,0.8,0.028,0.767,0.233,0.233,0,0,0.977,0.83
1000,9,0.8,0.03,0.672,0.328,0.328,0,0,0.979,0.842
1000,9,0.8,0.032,0.605,0.395,0.395,0,0,0.9825,0.8365
1000,9,0.8,0.034,0.515,0.485,0.485,0,0,0.983,0.847
1000,9,0.8,0.036,0.418,0.582,0.582,0,0,0.985,0.851
1000,9,0.8,0.038,0.348,0.652,0.652,0,0,0.9855,0.8645
1000,9,0.8,0.04,0.27,0.73,0.73,0,0,0.979,0.858
1000,9,0.8,0.042,0.222,0.778,0.778,0,0,0.9735,0.846
1000,9,0.8,0.044,0.172,0.828,0.828,0,0,0.9825,0.861
1000,9,0.8,0.046,0.141,0.859,0.859,0,0,0.978,0.8625
1000,9,0.8,0.048,0.133,0.867,0.867,0,0,0.983,0.871
1000,9,0.8,0.05,0.106,0.894,0.894,0,0,0.9785,0.8915
1000,9,0.8,0.052,0.073,0.927,0.927,0,0,0.9835,0.878
1000,9,0.8,0.054,0.081,0.919,0.919,0,0,0.985,0.884
1000,9,0.8,0.056,0.053,0.947,0.947,0,0,0.982,0.889
1000,9,0.8,0.058,0.037,0.963,0.963,0,0,0.9785,0.89
1000,9,0.8,0.06,0.043,0.957,0.957,0,0,0.9835,0.8935
1000,9,0.8,0.062,0.022,0.978,0.978,0.001,0,0.9815,0.887
1000,9,0.8,0.064,0.021,0.979,0.979,0,0,0.9795,0.892
1000,9,0.8,0.066,0.024,0.976,0.976,0,0,0.981,0.897
1000,9,0.8,0.068,0.019,0.981,0.981,0.001,0,0.9805,0.8975
1000,9,0.8,0.07,0.012,0.988,0.988,0.001,0,0.984,0.895
1000,9,0.8,0.072,0.005,0.995,0.995,0.004,0,0.98,0.919
1000,9,0.8,0.074,0.014,0.986,0.986,0,0,0.9835,0.914
1000,9,0.8,0.076,0.004,0.996,0.996,0,0,0.982,0.9105
1000,9,0.8,0.078,0.005,0.995,0.995,0.001,0,0.9745,0.9165
1000,9,0.8,0.08,0.004,0.996,0.996,0.001,0.001,0.976,0.905
1000,9,0.8,0.082,0.004,0.996,0.996,0,0,0.9835,0.9195
1000,9,0.8,0.084,0.005,0.995,0.995,0.004,0.001,0.981,0.9185
1000,9,0.8,0.086,0.006,0.994,0.994,0.002,0,0.9825,0.9285
1000,9,0.8,0.088,0.003,0.997,0.997,0.001,0,0.9785,0.918
1000,9,0.8,0.09,0.004,0.996,0.996,0.004,0,0.975,0.9305
1000,9,0.8,0.092,0.001,0.999,0.999,0.002,0,0.9805,0.929
1000,9,0.8,0.094,0.002,0.998,0.998,0.006,0,0.9795,0.9225
1000,9,0.8,0.096,0,1,1,0.007,0.001,0.977,0.932
1000,9,0.8,0.098,0.006,0.994,0.994,0.004,0,0.9775,0.926
1000,9,0.8,0.1,0,1,1,0.003,0,0.9795,0.935
1000,9,0.8,0.102,0.002,0.998,0.998,0.009,0,0.975,0.9305
1000,9,0.8,0.104,0.002,0.998,0.998,0.01,0.001,0.976,0.936
1000,9,0.8,0.106,0,1,1,0.013,0,0.9775,0.9245
1000,9,0.8,0.108,0,1,1,0.008,0,0.9745,0.937
1000,9,0.8,0.11,0.001,0.999,0.999,0.013,0,0.98,0.924
1000,9,0.8,0.112,0,1,1,0.014,0,0.981,0.9285
1000,9,0.8,0.114,0.001,0.999,0.999,0.019,0.001,0.979,0.935
1000,9,0.8,0.116,0,1,1,0.026,0,0.9795,0.944
1000,9,0.8,0.118,0.001,0.999,0.999,0.025,0,0.975,0.9435
1000,9,0.8,0.12,0,1,1,0.023,0.001,0.973,0.924
1000,9,0.8,0.122,0.001,0.999,0.999,0.029,0,0.976,0.935
1000,9,0.8,0.124,0,1,1,0.03,0,0.9765,0.9455
1000,9,0.8,0.126,0,1,1,0.031,0,0.9785,0.931
1000,9,0.8,0.128,0,1,1,0.026,0.001,0.981,0.934
1000,9,0.8,0.13,0,1,1,0.029,0.001,0.9725,0.9475
1000,9,0.8,0.132,0,1,1,0.046,0.001,0.978,0.9355
1000,9,0.8,0.134,0,1,1,0.045,0.002,0.9745,0.9305
1000,9,0.8,0.136,0,1,1,0.04,0,0.9755,0.9415
1000,9,0.8,0.138,0,1,1,0.054,0.001,0.9735,0.9375
1000,9,0.8,0.14,0,1,1,0.048,0.001,0.9645,0.94
1000,9,0.8,0.142,0,1,1,0.046,0,0.9695,0.938
1000,9,0.8,0.144,0,1,1,0.047,0.002,0.9705,0.931
1000,9,0.8,0.146,0,1,1,0.06,0,0.9725,0.948
1000,9,0.8,0.148,0,1,1,0.074,0,0.9715,0.931
1000,9,0.8,0.15,0,1,1,0.066,0.002,0.9745,0.944
1000,9,0.8,0.152,0.001,0.999,0.999,0.06,0,0.967,0.9465
1000,9,0.8,0.154,0,1,1,0.059,0,0.9665,0.935
1000,9,0.8,0.156,0,1,1,0.063,0.003,0.9675,0.9415
1000,9,0.8,0.158,0,1,1,0.076,0.001,0.97,0.941
1000,9,0.8,0.16,0,1,1,0.092,0.002,0.9685,0.9345
1000,9,0.8,0.162,0,1,1,0.064,0.001,0.9725,0.947
1000,9,0.8,0.164,0.001,0.999,0.999,0.086,0,0.9715,0.945
1000,9,0.8,0.166,0,1,1,0.097,0,0.9695,0.9365
1000,9,0.8,0.168,0,1,1,0.087,0.002,0.97,0.9425
1000,9,0.8,0.17,0,1,1,0.071,0.002,0.9665,0.944
1000,9,0.8,0.172,0,1,1,0.093,0.002,0.967,0.956
1000,9,0.8,0.174,0,1,1,0.112,0.002,0.9705,0.949
1000,9,0.8,0.176,0,1,1,0.104,0,0.9725,0.9365
1000,9,0.8,0.178,0,1,1,0.098,0.002,0.969,0.9465
1000,9,0.8,0.18,0,1,1,0.102,0.001,0.969,0.9405
1000,9,0.8,0.182,0,1,1,0.13,0.002,0.967,0.952
1000,9,0.8,0.184,0,1,1,0.102,0.002,0.9635,0.9385
1000,9,0.8,0.186,0,1,1,0.131,0.006,0.9625,0.948
1000,9,0.8,0.188,0,1,1,0.119,0.003,0.965,0.9535
1000,9,0.8,0.19,0,1,1,0.111,0.002,0.9685,0.9435
1000,9,0.8,0.192,0.001,0.999,0.999,0.129,0.003,0.967,0.942
1000,9,0.8,0.194,0,1,1,0.122,0.001,0.963,0.9515
1000,9,0.8,0.196,0,1,1,0.124,0.001,0.9645,0.9555
1000,9,0.8,0.198,0,1,1,0.141,0.002,0.971,0.9505
1000,9,0.85,0.002,1,0,0,0,0,0.996,0.8645
1000,9,0.85,0.004,1,0,0,0,0,0.9945,0.8515
1000,9,0.85,0.006,1,0,0,0,0,0.995,0.8515
1000,9,0.85,0.008,1,0,0,0,0,0.995,0.8565
1000,9,0.85,0.01,1,0,0,0,0,0.996,0.859
1000,9,0.85,0.012,1,0,0,0,0,0.996,0.875
1000,9,0.85,0.014,1,0,0,0,0,0.9935,0.87
1000,9,0.85,0.016,1,0,0,0,0,0.9935,0.872
1000,9,0.85,0.018,0.997,0.003,0.003,0,0,0.996,0.8805
1000,9,0.85,0.02,0.99,0.01,0.01,0,0,0.9925,0.879
1000,9,0.85,0.022,0.958,0.042,0.042,0,0,0.9935,0.878
1000,9,0.85,0.024,0.926,0.074,0.074,0,0,0.9935,0.886
1000,9,0.85,0.026,0.852,0.148,0.148,0,0,0.9945,0.8825
1000,9,0.85,0.028,0.758,0.242,0.242,0,0,0.9935,0.884
1000,9,0.85,0.03,0.657,0.343,0.343,0,0,0.9955,0.8945
1000,9,0.85,0.032,0.593,0.407,0.407,0,0,0.9955,0.878
1000,9,0.85,0.034,0.53,0.47,0.47,0,0,0.995,0.9085
1000,9,0.85,0.036,0.422,0.578,0.578,0,0,0.9955,0.898
1000,9,0.85,0.038,0.317,0.683,0.683,0,0,0.9915,0.919
1000,9,0.85,0.04,0.267,0.733,0.733,0,0,0.9975,0.916
1000,9,0.85,0.042,0.252,0.748,0.748,0,0,0.9955,0.9125
1000,9,0.85,0.044,0.189,0.811,0.811,0,0,0.9945,0.922
1000,9,0.85,0.046,0.165,0.835,0.835,0,0,0.9955,0.914
1000,9,0.85,0.048,0.124,0.876,0.876,0,0,0.995,0.9215
1000,9,0.85,0.05,0.089,0.911,0.911,0,0,0.996,0.9205
1000,9,0.85,0.052,0.083,0.917,0.917,0,0,0.995,0.9245
1000,9,0.85,0.054,0.06,0.94,0.94,0,0,0.9975,0.9215
1000,9,0.85,0.056,0.037,0.963,0.963,0,0,0.995,0.937
1000,9,0.85,0.058,0.036,0.964,0.964,0,0,0.9955,0.9375
1000,9,0.85,0.06,0.027,0.973,0.973,0.001,0,0.995,0.9325
1000,9,0.85,0.062,0.024,0.976,0.976,0,0,0.993,0.9395
1000,9,0.85,0.064,0.017,0.983,0.983,0,0,0.9945,0.9465
1000,9,0.85,0.066,0.021,0.979,0.979,0,0,0.9935,0.946
