voters,mean,std,true_mean,true_std,majority_correct,d_majority_correct_d_voters,majority_correct_minus_true_mean,optimal_correct,optimal_correct_minus_majority_correct
51,0.9,0.08,0.8833633060987617,0.0669037894612007,1.0,0.0,0.117,1.0,0.0
3,0.9,0.16,0.8312859934203665,0.1100940672007376,0.926,0.0,0.095,0.937,0.011
5,0.9,0.16,0.8312859934203665,0.1100940672007376,0.962,0.018,0.131,0.977,0.015
7,0.9,0.16,0.8312859934203665,0.1100940672007376,0.984,0.011,0.153,0.994,0.01
9,0.9,0.16,0.8312859934203665,0.1100940672007376,0.991,0.004,0.16,0.992,0.001
11,0.9,0.16,0.8312859934203665,0.1100940672007376,0.995,0.002,0.164,1.0,0.005
21,0.9,0.16,0.8312859934203665,0.1100940672007376,0.999,0.002,0.168,1.0,0.001
31,0.9,0.16,0.8312859934203665,0.1100940672007376,1.0,0.001,0.169,1.0,0.0
41,0.9,0.16,0.8312859934203665,0.1100940672007376,1.0,0.0,0.169,1.0,0.0
51,0.9,0.16,0.8312859934203665,0.1100940672007376,1.0,0.0,0.169,1.0,0.0
3,0.9,0.32,0.7776932341760557,0.1364626016234437,0.891,0.0,0.113,0.916,0.025
5,0.9,0.32,0.7776932341760557,0.1364626016234437,0.92,0.015,0.142,0.952,0.032
7,0.9,0.32,0.7776932341760557,0.1364626016234437,0.967,0.023,0.189,0.976,0.009
9,0.9,0.32,0.7776932341760557,0.1364626016234437,0.972,0.003,0.194,0.991,0.019
11,0.9,0.32,0.7776932341760557,0.1364626016234437,0.976,0.002,0.198,0.988,0.012
21,0.9,0.32,0.7776932341760557,0.1364626016234437,0.998,0.011,0.22,0.999,0.001
31,0.9,0.32,0.7776932341760557,0.1364626016234437,1.0,0.001,0.222,1.0,0.0
41,0.9,0.32,0.7776932341760557,0.1364626016234437,1.0,0.0,0.222,1.0,0.0
51,0.9,0.32,0.7776932341760557,0.1364626016234437,1.0,0.0,0.222,1.0,0.0
3,0.9,0.64,0.7574128856372849,0.1421989152574676,0.826,0.0,0.069,0.853,0.027
5,0.9,0.64,0.7574128856372849,0.1421989152574676,0.89,0.032,0.133,0.927,0.037
7,0.9,0.64,0.7574128856372849,0.1421989152574676,0.934,0.022,0.177,0.966,0.032
9,0.9,0.64,0.7574128856372849,0.1421989152574676,0.94,0.003,0.183,0.983,0.043
11,0.9,0.64,0.7574128856372849,0.1421989152574676,0.966,0.013,0.209,0.983,0.017
21,0.9,0.64,0.7574128856372849,0.1421989152574676,0.997,0.016,0.24,1.0,0.003
31,0.9,0.64,0.7574128856372849,0.1421989152574676,1.0,0.002,0.243,1.0,0.0
41,0.9,0.64,0.7574128856372849,0.1421989152574676,1.0,0.0,0.243,1.0,0.0
51,0.9,0.64,0.7574128856372849,0.1421989152574676,1.0,0.0,0.243,1.0,0.0
3,0.9,1.28,0.7518825260120099,0.1433903509268798,0.843,0.0,0.091,0.883,0.04
5,0.9,1.28,0.7518825260120099,0.1433903509268798,0.884,0.021,0.132,0.93,0.046
7,0.9,1.28,0.7518825260120099,0.1433903509268798,0.938,0.027,0.186,0.969,0.031
9,0.9,1.28,0.7518825260120099,0.1433903509268798,0.953,0.008,0.201,0.984,0.031
11,0.9,1.28,0.7518825260120099,0.1433903509268798,0.974,0.011,0.222,0.99,0.016
21,0.9,1.28,0.7518825260120099,0.1433903509268798,0.996,0.011,0.244,1.0,0.004
31,0.9,1.28,0.7518825260120099,0.1433903509268798,0.999,0.002,0.247,1.0,0.001
41,0.9,1.28,0.7518825260120099,0.1433903509268798,1.0,0.001,0.248,1.0,0.0
51,0.9,1.28,0.7518825260120099,0.1433903509268798,1.0,0.0,0.248,1.0,0.0
3,0.9,2.56,0.7504724326521433,0.1436690932209757,0.85,0.0,0.1,0.894,0.044
5,0.9,2.56,0.7504724326521433,0.1436690932209757,0.891,0.021,0.141,0.936,0.045
7,0.9,2.56,0.7504724326521433,0.1436690932209757,0.927,0.018,0.177,0.958,0.031
9,0.9,2.56,0.7504724326521433,0.1436690932209757,0.967,0.02,0.217,0.985,0.018
11,0.9,2.56,0.7504724326521433,0.1436690932209757,0.963,-0.002,0.213,0.989,0.026
21,0.9,2.56,0.7504724326521433,0.1436690932209757,0.993,0.015,0.243,1.0,0.007
31,0.9,2.56,0.7504724326521433,0.1436690932209757,0.999,0.003,0.249,1.0,0.001
41,0.9,2.56,0.7504724326521433,0.1436690932209757,1.0,0.001,0.25,1.0,0.0
51,0.9,2.56,0.7504724326521433,0.1436690932209757,1.0,0.0,0.25,1.0,0.0
3,0.95,0.02,0.949600398635246,0.0195002526105777,0.991,0.0,0.041,0.991,0.0
5,0.95,0.02,0.949600398635246,0.0195002526105777,0.999,0.004,0.049,0.999,0.0
7,0.95,0.02,0.949600398635246,0.0195002526105777,1.0,0.001,0.05,1.0,0.0
9,0.95,0.02,0.949600398635246,0.0195002526105777,0.999,-0.001,0.049,0.999,0.0
11,0.95,0.02,0.949600398635246,0.0195002526105777,1.0,0.001,0.05,1.0,0.0
21,0.95,0.02,0.949600398635246,0.0195002526105777,1.0,0.0,0.05,1.0,0.0
31,0.95,0.02,0.949600398635246,0.0195002526105777,1.0,0.0,0.05,1.0,0.0
41,0.95,0.02,0.949600398635246,0.0195002526105777,1.0,0.0,0.05,1.0,0.0
51,0.95,0.02,0.949600398635246,0.0195002526105777,1.0,0.0,0.05,1.0,0.0
3,0.95,0.04,0.9415303816638694,0.0333654651813799,0.99,0.0,0.048,0.99,0.0
5,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.005,0.058,1.0,0.0
7,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
9,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
11,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
21,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
31,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
41,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
51,0.95,0.04,0.9415303816638694,0.0333654651813799,1.0,0.0,0.058,1.0,0.0
3,0.95,0.08,0.9137527922706667,0.0575328046145712,0.975,0.0,0.061,0.977,0.002
5,0.95,0.08,0.9137527922706667,0.0575328046145712,0.991,0.008,0.077,0.994,0.003
7,0.95,0.08,0.9137527922706667,0.0575328046145712,0.999,0.004,0.085,0.999,0.0
9,0.95,0.08,0.9137527922706667,0.0575328046145712,1.0,0.001,0.086,1.0,0.0
11,0.95,0.08,0.9137527922706667,0.0575328046145712,1.0,0.0,0.086,1.0,0.0
21,0.95,0.08,0.9137527922706667,0.0575328046145712,1.0,0.0,0.086,1.0,0.0
31,0.95,0.08,0.9137527922706667,0.0575328046145712,1.0,0.0,0.086,1.0,0.0
41,0.95,0.08,0.9137527922706667,0.0575328046145712,1.0,0.0,0.086,1.0,0.0
51,0.95,0.08,0.9137527922706667,0.0575328046145712,1.0,0.0,0.086,1.0,0.0
3,0.95,0.16,0.8534261037542739,0.1026556580430055,0.937,0.0,0.084,0.956,0.019
5,0.95,0.16,0.8534261037542739,0.1026556580430055,0.978,0.02,0.125,0.982,0.004
7,0.95,0.16,0.8534261037542739,0.1026556580430055,0.987,0.005,0.134,0.991,0.004
9,0.95,0.16,0.8534261037542739,0.1026556580430055,0.99,0.002,0.137,0.997,0.007
11,0.95,0.16,0.8534261037542739,0.1026556580430055,0.995,0.003,0.142,1.0,0.005
21,0.95,0.16,0.8534261037542739,0.1026556580430055,1.0,0.003,0.147,1.0,0.0
31,0.95,0.16,0.8534261037542739,0.1026556580430055,1.0,0.0,0.147,1.0,0.0
41,0.95,0.16,0.8534261037542739,0.1026556580430055,1.0,0.0,0.147,1.0,0.0
51,0.95,0.16,0.8534261037542739,0.1026556580430055,1.0,0.0,0.147,1.0,0.0
3,0.95,0.32,0.7867110109807729,0.1352811298475507,0.887,0.0,0.1,0.921,0.034
5,0.95,0.32,0.7867110109807729,0.1352811298475507,0.939,0.026,0.152,0.963,0.024
7,0.95,0.32,0.7867110109807729,0.1352811298475507,0.956,0.009,0.169,0.978,0.022
9,0.95,0.32,0.7867110109807729,0.1352811298475507,0.972,0.008,0.185,0.988,0.016
11,0.95,0.32,0.7867110109807729,0.1352811298475507,0.981,0.005,0.194,0.996,0.015
21,0.95,0.32,0.7867110109807729,0.1352811298475507,0.995,0.007,0.208,1.0,0.005
31,0.95,0.32,0.7867110109807729,0.1352811298475507,1.0,0.003,0.213,1.0,0.0
41,0.95,0.32,0.7867110109807729,0.1352811298475507,1.0,0.0,0.213,1.0,0.0
51,0.95,0.32,0.7867110109807729,0.1352811298475507,1.0,0.0,0.213,1.0,0.0
3,0.95,0.64,0.7598797506301627,0.142110505886336,0.872,0.0,0.112,0.892,0.02
5,0.95,0.64,0.7598797506301627,0.142110505886336,0.915,0.022,0.155,0.951,0.036
7,0.95,0.64,0.7598797506301627,0.142110505886336,0.92,0.003,0.16,0.968,0.048
9,0.95,0.64,0.7598797506301627,0.142110505886336,0.957,0.018,0.197,0.982,0.025
11,0.95,0.64,0.7598797506301627,0.142110505886336,0.979,0.011,0.219,0.992,0.013
21,0.95,0.64,0.7598797506301627,0.142110505886336,0.998,0.01,0.238,0.998,0.0
31,0.95,0.64,0.7598797506301627,0.142110505886336,0.996,-0.001,0.236,0.999,0.003
41,0.95,0.64,0.7598797506301627,0.142110505886336,1.0,0.002,0.24,1.0,0.0
51,0.95,0.64,0.7598797506301627,0.142110505886336,1.0,0.0,0.24,1.0,0.0
3,0.95,1.28,0.7525099676844302,0.1433846098421971,0.846,0.0,0.093,0.893,0.047
5,0.95,1.28,0.7525099676844302,0.1433846098421971,0.898,0.026,0.145,0.944,0.046
7,0.95,1.28,0.7525099676844302,0.1433846098421971,0.925,0.014,0.172,0.965,0.04
9,0.95,1.28,0.7525099676844302,0.1433846098421971,0.959,0.017,0.206,0.983,0.024
11,0.95,1.28,0.7525099676844302,0.1433846098421971,0.969,0.005,0.216,0.992,0.023
21,0.95,1.28,0.7525099676844302,0.1433846098421971,0.994,0.013,0.241,1.0,0.006
31,0.95,1.28,0.7525099676844302,0.1433846098421971,1.0,0.003,0.247,1.0,0.0
41,0.95,1.28,0.7525099676844302,0.1433846098421971,1.0,0.0,0.247,1.0,0.0
51,0.95,1.28,0.7525099676844302,0.1433846098421971,1.0,0.0,0.247,1.0,0.0
3,0.95,2.56,0.7506299091444725,0.1436687311284967,0.851,0.0,0.1,0.882,0.031
5,0.95,2.56,0.7506299091444725,0.1436687311284967,0.897,0.023,0.146,0.928,0.031
7,0.95,2.56,0.7506299091444725,0.1436687311284967,0.936,0.02,0.185,0.959,0.023
9,0.95,2.56,0.7506299091444725,0.1436687311284967,0.955,0.009,0.204,0.981,0.026
11,0.95,2.56,0.7506299091444725,0.1436687311284967,0.972,0.009,0.221,0.994,0.022
21,0.95,2.56,0.7506299091444725,0.1436687311284967,0.993,0.011,0.242,0.999,0.006
31,0.95,2.56,0.7506299091444725,0.1436687311284967,1.0,0.004,0.249,1.0,0.0
41,0.95,2.56,0.7506299091444725,0.1436687311284967,1.0,0.0,0.249,1.0,0.0
51,0.95,2.56,0.7506299091444725,0.1436687311284967,0.999,-0.001,0.248,1.0,0.001
