distribution,voters,mean,std,iterations,true_mean,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct,d_majority_correct_d_voters,d_optimal_correct_d_voters,ratio_difference_to_mean,ratio_derivative_by_n,ratio_correct
truncnorm,7.0,0.9,0.07,1000.0,0.8888509108334456,0.998,0.0979999999999999,0.1091490891665544,0.999,0.0989999999999999,0.1101490891665544,-0.001,0.003,0.002,1.009,1.5,1.001
truncnorm,9.0,0.9,0.07,1000.0,0.8888509108334456,0.999,0.0989999999999999,0.1101490891665544,0.999,0.0989999999999999,0.1101490891665544,0.0,0.0,0.001,1.0,0.0,1.0
truncnorm,11.0,0.9,0.07,1000.0,0.8888509108334456,1.0,0.0999999999999999,0.1111490891665544,1.0,0.0999999999999999,0.1111490891665544,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,21.0,0.9,0.07,1000.0,0.8888509108334456,1.0,0.0999999999999999,0.1111490891665544,1.0,0.0999999999999999,0.1111490891665544,0.0,0.0,0.0,1.0,,1.0
truncnorm,31.0,0.9,0.07,1000.0,0.8888509108334456,1.0,0.0999999999999999,0.1111490891665544,1.0,0.0999999999999999,0.1111490891665544,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.9,0.07,1000.0,0.8888509108334456,1.0,0.0999999999999999,0.1111490891665544,1.0,0.0999999999999999,0.1111490891665544,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.9,0.07,1000.0,0.8888509108334456,1.0,0.0999999999999999,0.1111490891665544,1.0,0.0999999999999999,0.1111490891665544,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.9,0.08,1000.0,0.8833633060987617,0.962,0.0619999999999999,0.0786366939012382,0.958,0.0579999999999999,0.0746366939012382,0.004,0.0,0.0,0.949,,0.996
truncnorm,5.0,0.9,0.08,1000.0,0.8833633060987617,0.997,0.0969999999999999,0.1136366939012383,0.995,0.0949999999999999,0.1116366939012383,0.002,0.019,0.018,0.982,1.056,0.998
truncnorm,7.0,0.9,0.08,1000.0,0.8833633060987617,0.998,0.0979999999999999,0.1146366939012383,0.996,0.0959999999999999,0.1126366939012383,0.002,0.001,0.001,0.983,1.0,0.998
truncnorm,9.0,0.9,0.08,1000.0,0.8833633060987617,0.998,0.0979999999999999,0.1146366939012383,0.999,0.0989999999999999,0.1156366939012383,-0.001,0.002,0.0,1.009,inf,1.001
truncnorm,11.0,0.9,0.08,1000.0,0.8833633060987617,1.0,0.0999999999999999,0.1166366939012383,0.998,0.0979999999999999,0.1146366939012383,0.002,-0.001,0.001,0.983,-1.0,0.998
truncnorm,21.0,0.9,0.08,1000.0,0.8833633060987617,1.0,0.0999999999999999,0.1166366939012383,1.0,0.0999999999999999,0.1166366939012383,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,31.0,0.9,0.08,1000.0,0.8833633060987617,1.0,0.0999999999999999,0.1166366939012383,1.0,0.0999999999999999,0.1166366939012383,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.9,0.08,1000.0,0.8833633060987617,1.0,0.0999999999999999,0.1166366939012383,1.0,0.0999999999999999,0.1166366939012383,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.9,0.08,1000.0,0.8833633060987617,1.0,0.0999999999999999,0.1166366939012383,1.0,0.0999999999999999,0.1166366939012383,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.9,0.09,1000.0,0.8773179522794626,0.958,0.0579999999999999,0.0806820477205373,0.953,0.0529999999999999,0.0756820477205373,0.005,0.0,0.0,0.938,,0.995
truncnorm,5.0,0.9,0.09,1000.0,0.8773179522794626,0.984,0.0839999999999999,0.1066820477205373,0.978,0.0779999999999999,0.1006820477205373,0.006,0.013,0.013,0.944,1.0,0.994
truncnorm,7.0,0.9,0.09,1000.0,0.8773179522794626,0.998,0.0979999999999999,0.1206820477205373,0.996,0.0959999999999999,0.1186820477205373,0.002,0.009,0.007,0.983,1.286,0.998
truncnorm,9.0,0.9,0.09,1000.0,0.8773179522794626,0.999,0.0989999999999999,0.1216820477205373,0.998,0.0979999999999999,0.1206820477205373,0.001,0.001,0.001,0.992,1.0,0.999
truncnorm,11.0,0.9,0.09,1000.0,0.8773179522794626,0.999,0.0989999999999999,0.1216820477205373,0.998,0.0979999999999999,0.1206820477205373,0.001,0.0,0.0,0.992,,0.999
truncnorm,21.0,0.9,0.09,1000.0,0.8773179522794626,1.0,0.0999999999999999,0.1226820477205373,1.0,0.0999999999999999,0.1226820477205373,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,31.0,0.9,0.09,1000.0,0.8773179522794626,1.0,0.0999999999999999,0.1226820477205373,1.0,0.0999999999999999,0.1226820477205373,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.9,0.09,1000.0,0.8773179522794626,1.0,0.0999999999999999,0.1226820477205373,1.0,0.0999999999999999,0.1226820477205373,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.9,0.09,1000.0,0.8773179522794626,1.0,0.0999999999999999,0.1226820477205373,1.0,0.0999999999999999,0.1226820477205373,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.9,0.12,1000.0,0.8573847087568932,0.946,0.0459999999999999,0.0886152912431067,0.94,0.0399999999999999,0.0826152912431067,0.006,0.0,0.0,0.932,,0.994
truncnorm,5.0,0.9,0.12,1000.0,0.8573847087568932,0.982,0.0819999999999999,0.1246152912431067,0.975,0.0749999999999999,0.1176152912431067,0.007,0.018,0.018,0.944,1.0,0.993
truncnorm,7.0,0.9,0.12,1000.0,0.8573847087568932,0.991,0.0909999999999999,0.1336152912431067,0.987,0.0869999999999999,0.1296152912431067,0.004,0.006,0.005,0.97,1.2,0.996
truncnorm,9.0,0.9,0.12,1000.0,0.8573847087568932,0.997,0.0969999999999999,0.1396152912431068,0.995,0.0949999999999999,0.1376152912431067,0.002,0.004,0.003,0.986,1.333,0.998
truncnorm,11.0,0.9,0.12,1000.0,0.8573847087568932,0.999,0.0989999999999999,0.1416152912431068,0.998,0.0979999999999999,0.1406152912431068,0.001,0.002,0.001,0.993,2.0,0.999
truncnorm,21.0,0.9,0.12,1000.0,0.8573847087568932,1.0,0.0999999999999999,0.1426152912431068,1.0,0.0999999999999999,0.1426152912431068,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,31.0,0.9,0.12,1000.0,0.8573847087568932,1.0,0.0999999999999999,0.1426152912431068,1.0,0.0999999999999999,0.1426152912431068,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.9,0.12,1000.0,0.8573847087568932,1.0,0.0999999999999999,0.1426152912431068,1.0,0.0999999999999999,0.1426152912431068,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.9,0.12,1000.0,0.8573847087568932,1.0,0.0999999999999999,0.1426152912431068,1.0,0.0999999999999999,0.1426152912431068,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.9,0.13,1000.0,0.8505761626409583,0.94,0.0399999999999999,0.0894238373590416,0.933,0.033,0.0824238373590418,0.007,0.0,0.0,0.922,,0.993
truncnorm,5.0,0.9,0.13,1000.0,0.8505761626409583,0.975,0.0749999999999999,0.1244238373590417,0.967,0.0669999999999999,0.1164238373590417,0.008,0.017,0.018,0.936,0.944,0.992
truncnorm,7.0,0.9,0.13,1000.0,0.8505761626409583,0.992,0.0919999999999999,0.1414238373590417,0.987,0.0869999999999999,0.1364238373590417,0.005,0.01,0.009,0.965,1.111,0.995
truncnorm,9.0,0.9,0.13,1000.0,0.8505761626409583,0.995,0.0949999999999999,0.1444238373590417,0.994,0.0939999999999999,0.1434238373590417,0.001,0.004,0.002,0.993,2.0,0.999
truncnorm,11.0,0.9,0.13,1000.0,0.8505761626409583,1.0,0.0999999999999999,0.1494238373590417,1.0,0.0999999999999999,0.1494238373590417,0.0,0.003,0.003,1.0,1.0,1.0
truncnorm,21.0,0.9,0.13,1000.0,0.8505761626409583,1.0,0.0999999999999999,0.1494238373590417,1.0,0.0999999999999999,0.1494238373590417,0.0,0.0,0.0,1.0,,1.0
truncnorm,31.0,0.9,0.13,1000.0,0.8505761626409583,1.0,0.0999999999999999,0.1494238373590417,1.0,0.0999999999999999,0.1494238373590417,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.9,0.13,1000.0,0.8505761626409583,1.0,0.0999999999999999,0.1494238373590417,1.0,0.0999999999999999,0.1494238373590417,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.9,0.13,1000.0,0.8505761626409583,1.0,0.0999999999999999,0.1494238373590417,1.0,0.0999999999999999,0.1494238373590417,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.9,0.14,1000.0,0.8438918166877554,0.944,0.0439999999999999,0.1001081833122445,0.932,0.032,0.0881081833122446,0.012,0.0,0.0,0.88,,0.987
truncnorm,5.0,0.9,0.14,1000.0,0.8438918166877554,0.988,0.0879999999999999,0.1441081833122446,0.975,0.0749999999999999,0.1311081833122446,0.013,0.021,0.022,0.91,0.955,0.987
truncnorm,7.0,0.9,0.14,1000.0,0.8438918166877554,0.99,0.0899999999999999,0.1461081833122446,0.983,0.0829999999999999,0.1391081833122446,0.007,0.004,0.001,0.952,4.0,0.993
truncnorm,9.0,0.9,0.14,1000.0,0.8438918166877554,0.999,0.0989999999999999,0.1551081833122446,0.993,0.0929999999999999,0.1491081833122446,0.006,0.005,0.005,0.961,1.0,0.994
truncnorm,11.0,0.9,0.14,1000.0,0.8438918166877554,1.0,0.0999999999999999,0.1561081833122446,0.998,0.0979999999999999,0.1541081833122446,0.002,0.003,0.001,0.987,3.0,0.998
truncnorm,21.0,0.9,0.14,1000.0,0.8438918166877554,1.0,0.0999999999999999,0.1561081833122446,1.0,0.0999999999999999,0.1561081833122446,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,31.0,0.9,0.14,1000.0,0.8438918166877554,1.0,0.0999999999999999,0.1561081833122446,1.0,0.0999999999999999,0.1561081833122446,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.9,0.14,1000.0,0.8438918166877554,1.0,0.0999999999999999,0.1561081833122446,1.0,0.0999999999999999,0.1561081833122446,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.9,0.14,1000.0,0.8438918166877554,1.0,0.0999999999999999,0.1561081833122446,1.0,0.0999999999999999,0.1561081833122446,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.95,0.02,1000.0,0.949600398635246,0.996,0.046,0.0463996013647539,0.996,0.046,0.0463996013647539,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.95,0.02,1000.0,0.949600398635246,1.0,0.05,0.0503996013647539,1.0,0.05,0.0503996013647539,0.0,0.002,0.002,1.0,1.0,1.0
truncnorm,7.0,0.95,0.02,1000.0,0.949600398635246,1.0,0.05,0.0503996013647539,1.0,0.05,0.0503996013647539,0.0,0.0,0.0,1.0,,1.0
truncnorm,9.0,0.95,0.02,1000.0,0.949600398635246,1.0,0.05,0.0503996013647539,1.0,0.05,0.0503996013647539,0.0,0.0,0.0,1.0,,1.0
truncnorm,11.0,0.95,0.02,1000.0,0.949600398635246,1.0,0.05,0.0503996013647539,1.0,0.05,0.0503996013647539,0.0,0.0,0.0,1.0,,1.0
truncnorm,21.0,0.95,0.02,1000.0,0.949600398635246,1.0,0.05,0.0503996013647539,1.0,0.05,0.0503996013647539,0.0,0.0,0.0,1.0,,1.0
truncnorm,31.0,0.95,0.02,1000.0,0.949600398635246,1.0,0.05,0.0503996013647539,1.0,0.05,0.0503996013647539,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.95,0.02,1000.0,0.949600398635246,1.0,0.05,0.0503996013647539,1.0,0.05,0.0503996013647539,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.95,0.02,1000.0,0.949600398635246,1.0,0.05,0.0503996013647539,1.0,0.05,0.0503996013647539,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.95,0.03,1000.0,0.9466768051121724,0.994,0.044,0.0473231948878276,0.993,0.043,0.0463231948878276,0.001,0.0,0.0,0.979,,0.999
truncnorm,5.0,0.95,0.03,1000.0,0.9466768051121724,0.998,0.048,0.0513231948878276,0.998,0.048,0.0513231948878276,0.0,0.003,0.002,1.0,1.5,1.0
truncnorm,7.0,0.95,0.03,1000.0,0.9466768051121724,1.0,0.05,0.0533231948878276,1.0,0.05,0.0533231948878276,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,9.0,0.95,0.03,1000.0,0.9466768051121724,1.0,0.05,0.0533231948878276,1.0,0.05,0.0533231948878276,0.0,0.0,0.0,1.0,,1.0
truncnorm,11.0,0.95,0.03,1000.0,0.9466768051121724,1.0,0.05,0.0533231948878276,1.0,0.05,0.0533231948878276,0.0,0.0,0.0,1.0,,1.0
truncnorm,21.0,0.95,0.03,1000.0,0.9466768051121724,1.0,0.05,0.0533231948878276,1.0,0.05,0.0533231948878276,0.0,0.0,0.0,1.0,,1.0
truncnorm,31.0,0.95,0.03,1000.0,0.9466768051121724,1.0,0.05,0.0533231948878276,1.0,0.05,0.0533231948878276,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.95,0.03,1000.0,0.9466768051121724,1.0,0.05,0.0533231948878276,1.0,0.05,0.0533231948878276,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.95,0.03,1000.0,0.9466768051121724,1.0,0.05,0.0533231948878276,1.0,0.05,0.0533231948878276,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.95,0.04,1000.0,0.9415303816638694,0.991,0.041,0.0494696183361306,0.991,0.041,0.0494696183361306,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.95,0.04,1000.0,0.9415303816638694,1.0,0.05,0.0584696183361306,1.0,0.05,0.0584696183361306,0.0,0.005,0.005,1.0,1.0,1.0
truncnorm,7.0,0.95,0.04,1000.0,0.9415303816638694,1.0,0.05,0.0584696183361306,1.0,0.05,0.0584696183361306,0.0,0.0,0.0,1.0,,1.0
truncnorm,9.0,0.95,0.04,1000.0,0.9415303816638694,1.0,0.05,0.0584696183361306,1.0,0.05,0.0584696183361306,0.0,0.0,0.0,1.0,,1.0
truncnorm,11.0,0.95,0.04,1000.0,0.9415303816638694,1.0,0.05,0.0584696183361306,1.0,0.05,0.0584696183361306,0.0,0.0,0.0,1.0,,1.0
truncnorm,21.0,0.95,0.04,1000.0,0.9415303816638694,1.0,0.05,0.0584696183361306,1.0,0.05,0.0584696183361306,0.0,0.0,0.0,1.0,,1.0
truncnorm,31.0,0.95,0.04,1000.0,0.9415303816638694,1.0,0.05,0.0584696183361306,1.0,0.05,0.0584696183361306,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.95,0.04,1000.0,0.9415303816638694,1.0,0.05,0.0584696183361306,1.0,0.05,0.0584696183361306,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.95,0.04,1000.0,0.9415303816638694,1.0,0.05,0.0584696183361306,1.0,0.05,0.0584696183361306,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.95,0.07,1000.0,0.9211652675108348,0.977,0.027,0.0558347324891651,0.976,0.026,0.0548347324891651,0.001,0.0,0.0,0.982,,0.999
truncnorm,5.0,0.95,0.07,1000.0,0.9211652675108348,0.994,0.044,0.0728347324891651,0.993,0.043,0.0718347324891651,0.001,0.009,0.009,0.986,1.0,0.999
truncnorm,7.0,0.95,0.07,1000.0,0.9211652675108348,1.0,0.05,0.0788347324891651,1.0,0.05,0.0788347324891651,0.0,0.004,0.003,1.0,1.333,1.0
truncnorm,9.0,0.95,0.07,1000.0,0.9211652675108348,1.0,0.05,0.0788347324891651,1.0,0.05,0.0788347324891651,0.0,0.0,0.0,1.0,,1.0
truncnorm,11.0,0.95,0.07,1000.0,0.9211652675108348,1.0,0.05,0.0788347324891651,1.0,0.05,0.0788347324891651,0.0,0.0,0.0,1.0,,1.0
truncnorm,21.0,0.95,0.07,1000.0,0.9211652675108348,1.0,0.05,0.0788347324891651,1.0,0.05,0.0788347324891651,0.0,0.0,0.0,1.0,,1.0
truncnorm,31.0,0.95,0.07,1000.0,0.9211652675108348,1.0,0.05,0.0788347324891651,1.0,0.05,0.0788347324891651,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.95,0.07,1000.0,0.9211652675108348,1.0,0.05,0.0788347324891651,1.0,0.05,0.0788347324891651,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.95,0.07,1000.0,0.9211652675108348,1.0,0.05,0.0788347324891651,1.0,0.05,0.0788347324891651,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.95,0.08,1000.0,0.9137527922706667,0.983,0.033,0.0692472077293332,0.981,0.031,0.0672472077293332,0.002,0.0,0.0,0.971,,0.998
truncnorm,5.0,0.95,0.08,1000.0,0.9137527922706667,0.998,0.048,0.0842472077293332,0.996,0.046,0.0822472077293332,0.002,0.008,0.008,0.976,1.0,0.998
truncnorm,7.0,0.95,0.08,1000.0,0.9137527922706667,1.0,0.05,0.0862472077293332,0.999,0.049,0.0852472077293332,0.001,0.002,0.001,0.988,2.0,0.999
truncnorm,9.0,0.95,0.08,1000.0,0.9137527922706667,1.0,0.05,0.0862472077293332,1.0,0.05,0.0862472077293332,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,11.0,0.95,0.08,1000.0,0.9137527922706667,1.0,0.05,0.0862472077293332,1.0,0.05,0.0862472077293332,0.0,0.0,0.0,1.0,,1.0
truncnorm,21.0,0.95,0.08,1000.0,0.9137527922706667,1.0,0.05,0.0862472077293332,1.0,0.05,0.0862472077293332,0.0,0.0,0.0,1.0,,1.0
truncnorm,31.0,0.95,0.08,1000.0,0.9137527922706667,1.0,0.05,0.0862472077293332,1.0,0.05,0.0862472077293332,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.95,0.08,1000.0,0.9137527922706667,1.0,0.05,0.0862472077293332,1.0,0.05,0.0862472077293332,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.95,0.08,1000.0,0.9137527922706667,1.0,0.05,0.0862472077293332,1.0,0.05,0.0862472077293332,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.95,0.09,1000.0,0.9062068380249838,0.978,0.028,0.0717931619750161,0.979,0.029,0.0727931619750161,-0.001,0.0,0.0,1.014,,1.001
truncnorm,5.0,0.95,0.09,1000.0,0.9062068380249838,0.994,0.044,0.0877931619750161,0.993,0.043,0.0867931619750161,0.001,0.007,0.008,0.989,0.875,0.999
truncnorm,7.0,0.95,0.09,1000.0,0.9062068380249838,0.999,0.049,0.0927931619750161,0.999,0.049,0.0927931619750161,0.0,0.003,0.003,1.0,1.0,1.0
truncnorm,9.0,0.95,0.09,1000.0,0.9062068380249838,0.999,0.049,0.0927931619750161,0.998,0.048,0.0917931619750161,0.001,-0.001,0.0,0.989,-inf,0.999
truncnorm,11.0,0.95,0.09,1000.0,0.9062068380249838,1.0,0.05,0.0937931619750161,1.0,0.05,0.0937931619750161,0.0,0.001,0.001,1.0,1.0,1.0
truncnorm,21.0,0.95,0.09,1000.0,0.9062068380249838,1.0,0.05,0.0937931619750161,1.0,0.05,0.0937931619750161,0.0,0.0,0.0,1.0,,1.0
truncnorm,31.0,0.95,0.09,1000.0,0.9062068380249838,1.0,0.05,0.0937931619750161,1.0,0.05,0.0937931619750161,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.95,0.09,1000.0,0.9062068380249838,1.0,0.05,0.0937931619750161,1.0,0.05,0.0937931619750161,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.95,0.09,1000.0,0.9062068380249838,1.0,0.05,0.0937931619750161,1.0,0.05,0.0937931619750161,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.95,0.12,1000.0,0.8831704662041437,0.972,0.022,0.0888295337958562,0.967,0.017,0.0838295337958562,0.005,0.0,0.0,0.944,,0.995
truncnorm,5.0,0.95,0.12,1000.0,0.8831704662041437,0.988,0.038,0.1048295337958562,0.985,0.035,0.1018295337958562,0.003,0.009,0.008,0.971,1.125,0.997
truncnorm,7.0,0.95,0.12,1000.0,0.8831704662041437,0.999,0.049,0.1158295337958562,0.998,0.048,0.1148295337958562,0.001,0.007,0.006,0.991,1.167,0.999
truncnorm,9.0,0.95,0.12,1000.0,0.8831704662041437,1.0,0.05,0.1168295337958562,0.999,0.049,0.1158295337958562,0.001,0.001,0.001,0.991,1.0,0.999
truncnorm,11.0,0.95,0.12,1000.0,0.8831704662041437,1.0,0.05,0.1168295337958562,1.0,0.05,0.1168295337958562,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,21.0,0.95,0.12,1000.0,0.8831704662041437,1.0,0.05,0.1168295337958562,1.0,0.05,0.1168295337958562,0.0,0.0,0.0,1.0,,1.0
truncnorm,31.0,0.95,0.12,1000.0,0.8831704662041437,1.0,0.05,0.1168295337958562,1.0,0.05,0.1168295337958562,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.95,0.12,1000.0,0.8831704662041437,1.0,0.05,0.1168295337958562,1.0,0.05,0.1168295337958562,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.95,0.12,1000.0,0.8831704662041437,1.0,0.05,0.1168295337958562,1.0,0.05,0.1168295337958562,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.95,0.13,1000.0,0.8754989016716525,0.972,0.022,0.0965010983283475,0.968,0.018,0.0925010983283475,0.004,0.0,0.0,0.959,,0.996
truncnorm,5.0,0.95,0.13,1000.0,0.8754989016716525,0.993,0.043,0.1175010983283475,0.993,0.043,0.1175010983283475,0.0,0.013,0.011,1.0,1.182,1.0
truncnorm,7.0,0.95,0.13,1000.0,0.8754989016716525,0.992,0.042,0.1165010983283475,0.993,0.043,0.1175010983283475,-0.001,0.0,-0.001,1.009,-0.0,1.001
truncnorm,9.0,0.95,0.13,1000.0,0.8754989016716525,0.998,0.048,0.1225010983283475,0.997,0.047,0.1215010983283475,0.001,0.002,0.003,0.992,0.667,0.999
truncnorm,11.0,0.95,0.13,1000.0,0.8754989016716525,1.0,0.05,0.1245010983283475,0.999,0.049,0.1235010983283475,0.001,0.001,0.001,0.992,1.0,0.999
truncnorm,21.0,0.95,0.13,1000.0,0.8754989016716525,1.0,0.05,0.1245010983283475,1.0,0.05,0.1245010983283475,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,31.0,0.95,0.13,1000.0,0.8754989016716525,1.0,0.05,0.1245010983283475,1.0,0.05,0.1245010983283475,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.95,0.13,1000.0,0.8754989016716525,1.0,0.05,0.1245010983283475,1.0,0.05,0.1245010983283475,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.95,0.13,1000.0,0.8754989016716525,1.0,0.05,0.1245010983283475,1.0,0.05,0.1245010983283475,0.0,0.0,0.0,1.0,,1.0
truncnorm,3.0,0.95,0.14,1000.0,0.8679335411816869,0.959,0.009,0.0910664588183131,0.948,-0.002,0.080066458818313,0.011,0.0,0.0,0.879,,0.989
truncnorm,5.0,0.95,0.14,1000.0,0.8679335411816869,0.995,0.045,0.1270664588183131,0.987,0.037,0.1190664588183131,0.008,0.02,0.018,0.937,1.111,0.992
truncnorm,7.0,0.95,0.14,1000.0,0.8679335411816869,0.998,0.048,0.1300664588183131,0.992,0.042,0.1240664588183131,0.006,0.003,0.002,0.954,1.5,0.994
truncnorm,9.0,0.95,0.14,1000.0,0.8679335411816869,0.997,0.047,0.1290664588183131,0.994,0.044,0.1260664588183131,0.003,0.001,-0.001,0.977,-1.0,0.997
truncnorm,11.0,0.95,0.14,1000.0,0.8679335411816869,1.0,0.05,0.1320664588183131,0.999,0.049,0.1310664588183131,0.001,0.003,0.002,0.992,1.5,0.999
truncnorm,21.0,0.95,0.14,1000.0,0.8679335411816869,1.0,0.05,0.1320664588183131,1.0,0.05,0.1320664588183131,0.0,0.001,0.0,1.0,inf,1.0
truncnorm,31.0,0.95,0.14,1000.0,0.8679335411816869,1.0,0.05,0.1320664588183131,1.0,0.05,0.1320664588183131,0.0,0.0,0.0,1.0,,1.0
truncnorm,41.0,0.95,0.14,1000.0,0.8679335411816869,1.0,0.05,0.1320664588183131,1.0,0.05,0.1320664588183131,0.0,0.0,0.0,1.0,,1.0
truncnorm,51.0,0.95,0.14,1000.0,0.8679335411816869,1.0,0.05,0.1320664588183131,1.0,0.05,0.1320664588183131,0.0,0.0,0.0,1.0,,1.0
