Unnamed: 0.1,Unnamed: 0,voters,mean,std,iterations,true_mean,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct,d_majority_correct_d_voters,d_optimal_correct_d_voters,ratio_difference_to_mean,ratio_derivative_by_n,ratio_correct
,,51.0,0.6,0.09,1000.0,0.6226820477205374,0.984,0.384,0.3613179522794626,0.959,0.359,0.3363179522794626,0.025,,,,,
,,51.0,0.6,0.12,1000.0,0.6426152912431068,0.991,0.391,0.3483847087568932,0.972,0.372,0.3293847087568932,0.019,,,,,
,,51.0,0.6,0.13,1000.0,0.6494238373590417,0.997,0.397,0.34757616264095825,0.988,0.388,0.33857616264095824,0.009,,,,,
,,51.0,0.6,0.14,1000.0,0.6561081833122446,0.997,0.397,0.34089181668775537,0.991,0.391,0.33489181668775536,0.006,,,,,
,,51.0,0.65,0.02,1000.0,0.6500000000000071,0.987,0.33699999999999997,0.33699999999999286,0.988,0.33799999999999997,0.33799999999999286,-0.001,,,,,
,,51.0,0.65,0.03,1000.0,0.6500000526613009,0.987,0.33699999999999997,0.3369999473386991,0.984,0.33399999999999996,0.3339999473386991,0.003,,,,,
,,51.0,0.65,0.04,1000.0,0.6500154866964568,0.99,0.33999999999999997,0.3399845133035432,0.99,0.33999999999999997,0.3399845133035432,0.0,,,,,
,,51.0,0.65,0.07,1000.0,0.6529473169476452,0.994,0.344,0.3410526830523548,0.994,0.344,0.3410526830523548,0.0,,,,,
,,51.0,0.65,0.08,1000.0,0.6558123768511287,0.995,0.345,0.3391876231488713,0.991,0.34099999999999997,0.3351876231488713,0.004,,,,,
,,51.0,0.65,0.09,1000.0,0.6595686969520812,0.997,0.347,0.3374313030479188,0.989,0.33899999999999997,0.3294313030479188,0.008,,,,,
,,51.0,0.65,0.12,1000.0,0.6740733103763064,1.0,0.35,0.32592668962369364,0.994,0.344,0.31992668962369364,0.006,,,,,
,,51.0,0.65,0.13,1000.0,0.6792683218890445,0.999,0.349,0.3197316781109555,0.994,0.344,0.3147316781109555,0.005,,,,,
,,51.0,0.65,0.14,1000.0,0.6843538717077884,1.0,0.35,0.3156461282922116,0.997,0.347,0.3126461282922116,0.003,,,,,
,,51.0,0.7,0.02,1000.0,0.7,0.998,0.29800000000000004,0.29800000000000004,0.998,0.29800000000000004,0.29800000000000004,0.0,,,,,
,,51.0,0.7,0.03,1000.0,0.7000000000033366,0.998,0.29800000000000004,0.2979999999966634,0.999,0.29900000000000004,0.2989999999966634,-0.001,,,,,
,,51.0,0.7,0.04,1000.0,0.7000000673659118,1.0,0.30000000000000004,0.2999999326340882,0.999,0.29900000000000004,0.2989999326340882,0.001,,,,,
,,51.0,0.7,0.07,1000.0,0.7004890243522323,0.998,0.29800000000000004,0.29751097564776774,0.998,0.29800000000000004,0.29751097564776774,0.0,,,,,
,,51.0,0.7,0.08,1000.0,0.7014264121509118,1.0,0.30000000000000004,0.29857358784908816,1.0,0.30000000000000004,0.29857358784908816,0.0,,,,,
,,51.0,0.7,0.09,1000.0,0.7030134592133441,1.0,0.30000000000000004,0.2969865407866559,0.998,0.29800000000000004,0.29498654078665587,0.002,,,,,
,,51.0,0.7,0.12,1000.0,0.7105354504251368,1.0,0.30000000000000004,0.28946454957486323,1.0,0.30000000000000004,0.28946454957486323,0.0,,,,,
,,51.0,0.7,0.13,1000.0,0.7133724283023914,1.0,0.30000000000000004,0.28662757169760855,1.0,0.30000000000000004,0.28662757169760855,0.0,,,,,
,,51.0,0.7,0.14,1000.0,0.7161453463054095,1.0,0.30000000000000004,0.2838546536945905,0.999,0.29900000000000004,0.2828546536945905,0.001,,,,,
,,51.0,0.75,0.02,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,51.0,0.75,0.03,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,51.0,0.75,0.04,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,51.0,0.75,0.07,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,51.0,0.75,0.08,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,51.0,0.75,0.09,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,51.0,0.75,0.12,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,51.0,0.75,0.13,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,51.0,0.75,0.14,1000.0,0.75,1.0,0.25,0.25,1.0,0.25,0.25,0.0,,,,,
,,51.0,0.8,0.02,1000.0,0.8,1.0,0.19999999999999996,0.19999999999999996,1.0,0.19999999999999996,0.19999999999999996,0.0,,,,,
,,51.0,0.8,0.03,1000.0,0.7999999999966634,1.0,0.19999999999999996,0.20000000000333662,1.0,0.19999999999999996,0.20000000000333662,0.0,,,,,
,,51.0,0.8,0.04,1000.0,0.7999999326340882,1.0,0.19999999999999996,0.2000000673659118,1.0,0.19999999999999996,0.2000000673659118,0.0,,,,,
,,51.0,0.8,0.07,1000.0,0.7995109756477677,1.0,0.19999999999999996,0.20048902435223226,1.0,0.19999999999999996,0.20048902435223226,0.0,,,,,
,,51.0,0.8,0.08,1000.0,0.7985735878490882,1.0,0.19999999999999996,0.20142641215091184,1.0,0.19999999999999996,0.20142641215091184,0.0,,,,,
,,51.0,0.8,0.09,1000.0,0.7969865407866559,1.0,0.19999999999999996,0.20301345921334413,1.0,0.19999999999999996,0.20301345921334413,0.0,,,,,
,,51.0,0.8,0.12,1000.0,0.7894645495748632,1.0,0.19999999999999996,0.21053545042513677,1.0,0.19999999999999996,0.21053545042513677,0.0,,,,,
,,51.0,0.8,0.13,1000.0,0.7866275716976086,1.0,0.19999999999999996,0.21337242830239145,1.0,0.19999999999999996,0.21337242830239145,0.0,,,,,
,,51.0,0.8,0.14,1000.0,0.7838546536945905,1.0,0.19999999999999996,0.2161453463054095,1.0,0.19999999999999996,0.2161453463054095,0.0,,,,,
,,51.0,0.85,0.02,1000.0,0.8499999999999929,1.0,0.15000000000000002,0.15000000000000713,1.0,0.15000000000000002,0.15000000000000713,0.0,,,,,
,,51.0,0.85,0.03,1000.0,0.8499999473386991,1.0,0.15000000000000002,0.1500000526613009,1.0,0.15000000000000002,0.1500000526613009,0.0,,,,,
,,51.0,0.85,0.04,1000.0,0.8499845133035432,1.0,0.15000000000000002,0.1500154866964568,1.0,0.15000000000000002,0.1500154866964568,0.0,,,,,
,,51.0,0.85,0.07,1000.0,0.8470526830523548,1.0,0.15000000000000002,0.15294731694764518,1.0,0.15000000000000002,0.15294731694764518,0.0,,,,,
,,51.0,0.85,0.08,1000.0,0.8441876231488713,1.0,0.15000000000000002,0.1558123768511287,1.0,0.15000000000000002,0.1558123768511287,0.0,,,,,
,,51.0,0.85,0.09,1000.0,0.8404313030479188,1.0,0.15000000000000002,0.1595686969520812,1.0,0.15000000000000002,0.1595686969520812,0.0,,,,,
,,51.0,0.85,0.12,1000.0,0.8259266896236936,1.0,0.15000000000000002,0.17407331037630636,1.0,0.15000000000000002,0.17407331037630636,0.0,,,,,
,,51.0,0.85,0.13,1000.0,0.8207316781109555,1.0,0.15000000000000002,0.1792683218890445,1.0,0.15000000000000002,0.1792683218890445,0.0,,,,,
,,51.0,0.85,0.14,1000.0,0.8156461282922116,1.0,0.15000000000000002,0.18435387170778839,1.0,0.15000000000000002,0.18435387170778839,0.0,,,,,
,,51.0,0.9,0.02,1000.0,0.8999999618679678,1.0,0.09999999999999998,0.10000003813203218,1.0,0.09999999999999998,0.10000003813203218,0.0,,,,,
,,51.0,0.9,0.03,1000.0,0.8999482979378033,1.0,0.09999999999999998,0.10005170206219671,1.0,0.09999999999999998,0.10005170206219671,0.0,,,,,
,,51.0,0.9,0.04,1000.0,0.8992488782186222,1.0,0.09999999999999998,0.1007511217813778,1.0,0.09999999999999998,0.1007511217813778,0.0,,,,,
,,51.0,0.9,0.07,1000.0,0.8888509108334456,1.0,0.09999999999999998,0.11114908916655442,1.0,0.09999999999999998,0.11114908916655442,0.0,,,,,
,,51.0,0.9,0.08,1000.0,0.8833633060987617,1.0,0.09999999999999998,0.11663669390123832,1.0,0.09999999999999998,0.11663669390123832,0.0,,,,,
,,51.0,0.9,0.09,1000.0,0.8773179522794626,1.0,0.09999999999999998,0.12268204772053737,1.0,0.09999999999999998,0.12268204772053737,0.0,,,,,
,,51.0,0.9,0.12,1000.0,0.8573847087568932,1.0,0.09999999999999998,0.1426152912431068,1.0,0.09999999999999998,0.1426152912431068,0.0,,,,,
,,51.0,0.9,0.13,1000.0,0.8505761626409583,1.0,0.09999999999999998,0.14942383735904174,1.0,0.09999999999999998,0.14942383735904174,0.0,,,,,
,,51.0,0.9,0.14,1000.0,0.8438918166877554,1.0,0.09999999999999998,0.15610818331224463,1.0,0.09999999999999998,0.15610818331224463,0.0,,,,,
,,51.0,0.95,0.02,1000.0,0.949600398635246,1.0,0.050000000000000044,0.050399601364753965,1.0,0.050000000000000044,0.050399601364753965,0.0,,,,,
,,51.0,0.95,0.03,1000.0,0.9466768051121723,1.0,0.050000000000000044,0.05332319488782766,1.0,0.050000000000000044,0.05332319488782766,0.0,,,,,
,,51.0,0.95,0.04,1000.0,0.9415303816638694,1.0,0.050000000000000044,0.058469618336130624,1.0,0.050000000000000044,0.058469618336130624,0.0,,,,,
,,51.0,0.95,0.07,1000.0,0.9211652675108348,1.0,0.050000000000000044,0.07883473248916517,1.0,0.050000000000000044,0.07883473248916517,0.0,,,,,
,,51.0,0.95,0.08,1000.0,0.9137527922706667,1.0,0.050000000000000044,0.08624720772933325,1.0,0.050000000000000044,0.08624720772933325,0.0,,,,,
,,51.0,0.95,0.09,1000.0,0.9062068380249838,1.0,0.050000000000000044,0.09379316197501619,1.0,0.050000000000000044,0.09379316197501619,0.0,,,,,
,,51.0,0.95,0.12,1000.0,0.8831704662041437,1.0,0.050000000000000044,0.11682953379585626,1.0,0.050000000000000044,0.11682953379585626,0.0,,,,,
,,51.0,0.95,0.13,1000.0,0.8754989016716525,1.0,0.050000000000000044,0.12450109832834755,1.0,0.050000000000000044,0.12450109832834755,0.0,,,,,
,,51.0,0.95,0.14,1000.0,0.8679335411816869,1.0,0.050000000000000044,0.13206645881831314,1.0,0.050000000000000044,0.13206645881831314,0.0,,,,,
